Country_ISO,Control of Corruption: Estimate - WDI,FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKA - Regulatory capital to assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKNL - Non-performing loans net of provisions to capital (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKRTC - Regulatory Tier 1 capital to risk-weighted assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GC_GOB_TAXD - Proportion of domestic budget funded by domestic taxes (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",Logistics performance index: Ability to track and trace consignments (1=low to 5=high) - WDI,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,"Services, value added (% of GDP) - WDI","Services, value added (annual % growth) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
LUX,2.0385849475860605,0.247232603084002,5.23441668004042,2.54691053828658,14.9102395670743,61.2101955167746,1.71641802787781,8.77866237669306,2.87,4.93,6.37610622550111,3.92,4.04,12.0,38.0382943455141,7.5835818340148595,94.29842699893922,1.1777235193514,89.3673636722108,6.000000000000001,6.0,1.6739094257354699,1.84410035610199,78.9069308415746,3.6964018950841107,221724.756653287,40.0,42.6,1.5748357772827097
LVA,0.203808978199959,22.2897256358893,10.415013025552,85.24843361125501,10.895757414471602,42.88281339834,0.722773253917694,8.45678449620594,5.77,6.42,5.3202412280261,3.55,2.94,13.0,35.1817257379168,16.614452234172,89.2616023624532,0.95856732109936,90.6696846877926,6.000000000000001,7.0,0.9285324811935417,0.7586040496826171,63.7264639687939,-3.3303399010070396,24484.3687308536,60.0,43.28125,0.7942438721656799
MAR,-0.23142375051975292,4.878292067585851,8.66966653097477,10.013481389048545,14.525839535219415,69.7435728706977,-0.23058834671974196,10.446774108125847,3.77,5.87,6.807084630261512,2.891683550060058,2.513260245570197,12.0,38.2607008332885,28.0696972199459,74.4018745939689,2.1855131641685,73.365126903026,6.000000000000001,6.0,-0.1195650771260259,-0.2135341763496399,47.166110243688,2.929055766096889,12189.8892202443,50.0,66.6,-0.698601484298706
MCO,0.8048749089925562,14.439870891264446,12.621757064758592,65.66358552847205,18.848297836368896,57.242905250701455,0.9473908269304162,25.847266710984844,23.103458258646878,13.872562769468306,10.336573290730787,3.6096499457200766,3.3222075055016935,11.0,52.11088648817421,44.424717834903326,86.13433235461412,14.69870964633099,97.59834901995465,5.0,6.0,0.7658978572952032,0.8823542594909672,87.0751827702035,2.0507105501612384,60081.32409824828,20.0,13.08125,1.02448236942291
MDA,-0.6718650460243231,13.337580560483099,15.7151866239762,28.698328542699198,29.615399164051105,53.3228392600997,-0.6566457152366639,9.70481569946037,0.68,3.94,18.3216375011104,3.0,2.11,11.0,13.0878964491698,8.9102773136917,77.0485247094677,0.207814380288435,64.7221197847955,4.0,7.0,-0.13256624341010984,-0.357611089944839,54.5367158254819,5.33883447752615,7281.57197695215,60.0,48.13125,-0.05525318533182153
MDG,-0.41782477498054493,10.0217242777646,8.20075170689017,31.5510255662641,16.0962642464423,65.8938717742712,-0.995213866233826,3.32586748234115,0.24,3.13,2.26835623288827,2.51,2.35,11.0,4.26371415369627,3.28472531791741,73.1659782573833,7.032162592009281,60.749908539066794,5.0,6.0,-0.605530261993408,-0.878425717353821,48.7541183093285,0.07860838716769106,2492.63536917085,60.0,65.23125,-0.8454343080520629
MDV,-0.539183974266052,8.586502379642571,12.337651093806448,35.44118657737808,18.305822896033078,26.7753722481045,-0.19120946526527402,1.2257343943817844,3.435189662209139,6.5,2.47290197126252,2.42,2.25,13.0,0.028700898259432,2.63332463352038,42.8211829819203,30.7219620655747,62.2180369255444,7.0,6.0,-0.38403826951980596,-0.31918618083000194,77.6940062981947,6.4925137542460005,25519.6575917031,30.0,56.50625,-0.06269339472055438
MEX,-0.4397481381893161,2.32838597424659,9.635583281951122,-8.76809780200483,14.9071535869719,42.4347552482717,0.09629138559102994,22.1357931748892,20.17,19.23,2.74479987548237,3.28,2.55,12.0,78.7124339227999,36.8943309912805,91.88657774847871,1.57469219840905,76.063614705369,6.000000000000001,6.0,0.156337782740593,-0.5520313382148739,60.47834905035341,5.85809960015213,22174.5632420635,60.0,71.78125,0.17850157618522586
MHL,-0.716677844524384,13.627620501418207,8.62818446876492,52.345443743480814,15.467710142787501,21.8592061183013,-1.14101254940033,0.0,0.013284731895484488,1.4425923619536807,5.26510915434632,2.643493190796543,2.0867559065826047,12.0,22.56593394100553,13.049067920303093,95.48015065315862,0.248502710041922,99.6993261026052,6.000000000000001,6.0,-1.23685681819916,0.4041055738925932,71.7093109869646,2.5857240092359595,20721.555131290217,30.0,46.325,1.11228764057159
MKD,-0.09297682344913484,9.04070956501971,10.300777641982,-0.3135972414776521,13.4316772883591,53.0474998561482,-0.18122641742229503,3.5566677937421494,0.32,4.83,12.8562583327133,2.82,2.55,11.0,31.424634968731,19.4993992874035,72.0478825379311,2.85553366571653,72.0233867757284,5.0,6.0,0.23756553232669803,-0.302208334207535,55.0944897735173,4.89717205097516,16782.8212201872,60.0,46.7375,0.1149814352393151
MLI,-0.6768087148666381,9.024559226255128,10.984148097061585,15.2302667915143,17.64278332173952,64.6897213834347,-0.847448468208313,4.4831532070459,0.1,2.57,31.3565565144179,2.31,2.08,13.0,12.894830049307185,15.716663291551656,25.684635788219303,4.76347576735467,40.0148431477088,6.000000000000001,7.0,-0.483745783567429,-0.44725793600082403,42.7504445319706,7.560763499793691,3687.2202052638204,60.0,66.99375,0.15810754895210302
MLT,0.7848244905471798,7.01547424164959,5.80361618389437,37.8066637552342,11.372609160191201,63.5204359673025,1.1874731779098495,47.1711651946079,30.87,15.43,1.36887800486284,2.56,2.65,11.0,56.16361269922431,19.164474735928398,87.4518459145158,3.7209827697429496,90.090400248176,6.000000000000001,5.0,1.4286050796508798,1.4101122617721602,69.4975433945079,5.13658921200309,50375.0143306749,60.0,40.69375,1.16721260547638
MMR,-1.67280876636505,6.726469668495161,12.444382569076453,10.289439214688908,18.1580875769838,52.47028902404386,-1.62764239311218,0.0026812727974368,0.02,1.4299999999999997,6.020409009423495,2.36,1.94,10.0,0.530322655072894,27.6009112523685,33.6256426614928,50.7805056516101,48.35639397917849,5.0,5.0,-2.2445805072784406,-1.5512946844101,36.6788599743565,7.559210068512909,2096.15772324141,20.0,55.29375,-2.06740403175354
MNE,-0.25389686226844793,20.9294667304236,9.32122271146935,98.5557218470524,12.8849110707211,49.41977016039911,0.13299816846847512,10.3414286330583,0.27,3.58,3.7634566046589404,2.44,2.17,11.0,31.8527977504722,16.2573716900688,59.17012459250099,0.373877218927388,51.71069230626551,4.0,7.0,-0.007252726703882123,-0.06361363083124154,60.78885619428151,2.5762189153944104,15092.9402780881,60.0,54.025,0.18980559706687897
MNG,-0.733134984970093,6.004860654330909,12.925232499265649,4.545837118654153,19.861356820845632,71.9930962397264,-0.5615758895874019,7.632369773887607,0.0,4.191411672880919,2.03247466485939,2.42,1.8100000000000003,11.0,1.90909472882918,2.05007024759861,13.8033020384979,85.6343960900358,63.4501881817918,5.0,6.0,-0.2580411732196809,-0.364841192960739,44.8404932199456,6.899814465438567,7313.14223734725,40.0,69.5875,0.08849362283945085
MOZ,-0.43698629736900313,7.4278026336444265,10.254866850055866,13.730330477114787,18.086106504697067,54.9581844779347,-0.616408288478851,1.9885772778798867,0.11,1.83,15.5819542199686,2.28,1.9500000000000002,13.0,9.27667387768766,10.8876387031581,65.8094601179746,5.21060841511366,42.8303061616366,7.0,6.0,-0.45341321825981096,-0.487646609544754,46.4980980243579,10.0037433641727,2760.47134820483,30.0,60.38125,-0.12065463513135916
MRT,-0.712734580039978,8.904077340493554,11.544111521316236,23.04942094061237,19.42447941466644,41.72774476844065,-0.985421478748322,4.878208135833751,0.0,0.94,8.301498126611369,2.4856361680577557,2.2137957760854405,12.0,15.553575335191129,11.99139792259705,56.0421130777109,41.6782557297797,77.3293493985128,6.000000000000001,6.0,-0.8430029153823849,-0.897638857364655,39.9492728035458,5.976366211643241,5916.02538901441,30.0,44.31875,-0.909265220165253
MUS,0.48235014081001315,2.76498233309994,5.50665495778595,9.087621171096842,13.827452089857402,76.770713430362,0.9055237174034119,0.693280225666934,1.12,5.07,3.76531530793261,2.57,2.71,11.0,2.92899647512506,2.67358368722648,82.6858361488783,2.13896155215161,40.4229147435429,6.000000000000001,5.0,0.8019794225692751,0.8872742056846619,63.376443728606205,5.24359202724636,18646.7809151558,40.0,64.84375,0.7896772623062129
MWI,-0.48874643445014987,7.190849513776297,9.826333705628027,11.937479649884876,15.989880768682703,62.9057472065118,-0.46991991996765103,1.97705019892684,0.36,5.15,5.61041545794163,2.542049083165852,2.2051850193124896,12.0,13.274074384916,11.344661367573,58.7002099799608,5.6215841743065,34.0045719339793,6.000000000000001,6.0,-0.6374164223670961,-0.1376190334558489,51.1943503329606,6.35113463494659,2617.03613186727,40.0,59.90625,-0.19096817076206185
MYS,0.05708444863557818,3.3540267073515797,8.94781039356732,11.319228550098398,13.521426748598103,54.5586691624767,1.04647839069366,49.6090958943542,34.01,29.8,6.14094909602237,3.32,3.11,12.0,63.488278378154,40.7037079980506,64.5399962915949,24.496051113806605,64.8161173950689,6.000000000000001,6.0,0.6112499833106991,0.3938904404640199,48.4774187579282,5.29031356552593,15828.4011558506,60.0,65.1,-0.49994820356369
NAM,0.3155195116996772,1.9647272829343998,8.3391383685179,6.651575195451887,11.134352755999501,74.0379822143874,0.155254885554314,1.97419407154468,0.52,3.59,4.8126464412065,2.04,1.6799999999999997,14.0,14.3399192261697,7.45196972637299,51.0098418296974,3.69043695865264,16.8482920771684,7.0,7.0,0.2132849544286732,0.21417830884456582,53.9557685578527,4.60240715339522,13959.3413816476,50.0,60.15625,0.3498073518276209
NER,-0.6582491993904109,7.772107896018474,7.786000374581547,21.564554281355367,15.969882922087649,60.107998319378495,-0.7037813663482672,8.04653336842423,0.33,1.95,3.8638985005767204,2.45,2.06,13.0,12.8576757636968,18.2537312071092,68.5027093657166,11.130556696377301,35.86383910363,6.000000000000001,7.0,-0.564630508422852,-0.4991652965545649,35.1075507996062,2.6293800058921906,2321.75346413627,30.0,59.56875,-0.6669642925262449
NGA,-1.05150854587555,20.1430996066243,1.49040679096376,153.395393357477,2.17549621922439,29.9973776432164,-1.16522252559662,1.09005158126034,0.0,6.62,1.53959504951707,2.45,2.17,12.0,7.47499788520658,33.4362610463041,48.284580513517504,10.4258691189201,59.8096964438788,6.000000000000001,6.0,-0.7434771060943599,-1.1588362455367998,50.7888436709083,12.875258158158799,6895.48492119057,20.0,50.36875,-0.777081429958344
NIC,-0.755830347537994,2.04404090102814,6.592825584904161,-14.710097327835399,11.0686326036489,80.558874296501,-0.9493126869201659,5.37471860113166,0.14,4.77,14.153132250580002,2.51,2.24,12.0,9.36262005172608,11.0970409553051,57.4043079537558,0.473542343071688,35.9470981389933,6.000000000000001,6.0,-0.302378356456757,-0.837366938591003,51.7336180965215,5.06717918529698,4411.71901888971,60.0,64.60625,-0.4776224493980411
NLD,2.09006071090698,2.83234869790716,4.4357408676855,26.00055219611696,11.828434149632402,47.0562965117047,1.7703269720077497,27.8649964298346,12.46,14.54,8.734630214949492,4.12,3.9800000000000004,12.0,55.01271331179449,45.6206905760415,91.3360319549954,1.94740233790163,73.3057392812639,6.000000000000001,6.0,1.72908127307892,1.8117320537567103,68.7900258467051,1.6407749964248395,74309.7605993995,40.0,44.88125,1.4505689144134502
NOR,2.07725214958191,1.51981365217834,1.9962364254776617,10.627006943048999,11.776646377527,72.87755124937762,1.8735424280166602,20.3684826960087,1.4300000000000002,7.45,6.0793106520041,4.1,3.86,13.0,52.2091477410265,32.5366726301722,94.4849380755614,2.34958974137547,83.7213354072885,7.0,6.0,1.5119845867157,1.88987576961517,52.2863522035994,1.7338416595807906,98331.5369367196,60.0,46.5125,1.5950877666473398
NPL,-0.6956827044487,5.832071552048699,10.958127722668047,0.16593774074477244,15.186041443063438,68.6861948751456,-0.8967369198799131,0.686184564855027,0.4,6.73,8.616367890530741,2.26,2.07,10.0,20.0584573486582,8.2269930936323,22.275643717111,1.7768634023085297,16.3387623091842,5.0,5.0,-0.761707723140717,-0.959066808223724,46.3988379106184,5.825803633666099,3607.6433028831993,30.0,67.24375,-0.447481632232666
NRU,0.009977117180824094,13.155763884030701,7.855022454115273,52.33448523299914,15.779962143366275,39.435820190516296,-0.5648711919784551,2.8439165879848756,1.2295313855225942,2.278149016207465,9.096266756339098,2.7417183177911,2.3387178445922836,12.0,25.176923664260997,17.993235289109183,83.9123571791917,1.51862155474745,90.0659381569835,6.000000000000001,6.0,-1.04669904708862,0.458726167678833,63.57868125875353,1.7459779091394674,29310.957116523456,30.0,34.4625,1.06660449504852
NZL,2.32940340042114,3.273260653592635,6.295984441403668,16.0289747928775,13.350383781819716,72.4575141230829,1.81132459640503,9.71533990710258,1.2,8.32,4.21232126734148,3.67,3.64,11.0,22.2283128464432,21.510155316606905,67.4057164551587,21.581404923064,70.825443327457,6.000000000000001,5.0,1.8123673200607298,1.86188757419586,64.2365198963975,2.7830241771585404,64578.2577138942,60.0,50.475,1.50750553607941
OMN,0.3195101618766779,7.530414820073712,11.322664821797124,28.52814333286854,18.721349177547353,7.52398829135109,0.35871464014053317,8.11314798955001,0.1,2.4,4.60942338994281,2.04,3.38,12.0,42.70727096317201,19.3775500545766,47.91678533214479,34.6012220936035,81.4552095250936,6.000000000000001,6.0,0.4428186416625979,0.536823689937592,39.9391756702681,1.8823853970297397,42544.8145345661,30.0,48.3625,-1.04480218887329
PAK,-1.08961069583893,8.078515223766907,10.042186271921683,21.567395001902085,11.76017138145,50.7637951383279,-0.7756626605987551,1.72805824162387,0.2,3.35,6.600760456273761,2.64,2.05,10.0,9.95329796477913,21.0455413372334,62.624328470101,9.67033481508388,62.541278448281,5.0,5.0,-0.61335825920105,-0.737805545330048,52.5995937357421,2.6274010175783498,6135.20994822128,60.0,66.03125,-0.798651278018951
PAN,-0.3581534326076511,2.64687924224151,11.5482423769556,5.8418517430823185,15.3233313570087,65.6132284739407,0.13125729560852112,0.8260392492135091,9.6,9.57,4.78078904237883,3.26,2.76,12.0,15.001402976772098,6.52043869669341,72.5765638855764,6.32472881108009,61.0070960096779,6.000000000000001,6.0,0.4722366333007811,-0.08029306679964056,73.3921339140751,5.698335651512681,28860.5248660071,60.0,65.48125,0.5371986031532291
PER,-0.253887414932251,1.86763486280352,7.75101583270805,-3.5466217608803086,11.2253692496827,74.1993165923228,-0.2393679618835449,8.62089903729252,0.08,7.5,3.8268442875132593,2.89,2.5,12.0,5.24840986139735,12.8743488936116,69.3702463976714,16.6294753308808,48.449730551537705,6.000000000000001,6.0,0.3928208947181701,-0.566099524497986,48.9435774885792,8.597610595464129,8358.17810942456,50.0,66.13125,0.111124783754349
PHL,-0.781123995780945,3.34951747323682,8.51836042547271,4.03161160446717,13.1243206856375,71.9729969312898,0.07090092450380346,38.436817910153074,26.77,31.63,12.573825691091502,3.29,2.67,12.0,73.1342859380925,37.0594228452994,77.8802043931472,19.407633601801,69.381601443792,6.000000000000001,6.0,-0.2152513563632972,-0.5537936091423029,53.9115789019179,7.5532151546857,6730.517908127841,60.0,69.8125,-0.03904554992914184
PLW,-0.502526104450226,15.511780191808693,8.612711046638545,66.37980025251423,14.434342481634157,26.0567196077934,-0.854167401790619,1.737750145713756,1.9288039724954933,3.33,3.07319119647155,2.804397813750419,2.2855647573721414,11.0,27.821340948317655,15.799021414148303,91.4514640366498,4.33768669324356,92.9995787225313,5.0,6.0,-0.8733302950859069,0.7479752302169801,77.2009419042976,-3.5589930190654004,27416.38798899707,30.0,33.325,1.1929707527160602
PNG,-1.03937900066376,1.91657120024141,10.527852869693,1.4367717133787996,21.4699747114546,51.579446190302576,-0.730952560901642,3.7276907185693178,2.4264035466503073,5.252668403886056,0.738023228465868,2.43,2.02,13.0,9.06464481403064,12.6096594406957,83.0114088221446,14.690016311429098,78.7461801471179,6.000000000000001,7.0,-0.56959456205368,-0.932511210441589,44.1440002030136,12.428761964351798,5238.415468992991,30.0,55.44375,-0.03053125366568555
POL,0.5137367248535161,4.70497582133693,8.19847638274342,11.4919770538486,12.4723893781182,44.5531404243516,0.6301218867301941,7.71908956828028,9.63,9.81,5.77945020538305,3.4499999999999997,3.1199999999999997,13.0,58.13540927750281,35.8813500599663,90.3308388571508,1.5072124748551,89.4112279642106,6.000000000000001,7.0,1.0231587886810303,0.7123590111732478,55.3297957201817,0.4904477793398463,25127.4191443581,60.0,44.49375,1.0376111268997201
PRK,-1.28319656848907,11.418556486097794,15.08977727632824,14.932396677543297,23.160880502417395,34.940747725506526,-1.8712534904480003,0.0,0.0,0.37,9.18318883086036,1.8728355646697272,1.725561812427046,11.0,0.0,0.259529188603816,9.49806263375793,53.4800257513549,7.17814591428987,4.0,7.0,-2.44549250602722,-1.38278949260712,28.60729965759756,9.793249674152584,1381.01204261876,0.0,38.225,-2.22747778892517
PRT,1.0626635551452597,4.6936814254669,5.14474111116866,21.7429275286788,8.30761407012055,42.4800272381977,0.9814751148223883,4.07310618132986,4.01,5.7,4.07702653006004,3.3800000000000003,3.3100000000000005,12.0,39.5917940996011,23.9632139324146,84.9351744005589,0.80268090970677,83.687202176807,6.000000000000001,6.0,0.7179365158081051,1.0257841348648098,65.9900107723019,1.5571605693978798,41190.1281930877,60.0,44.94375,1.10720300674438
PRY,-0.707593381404877,1.40108769489389,5.80265275122238,-0.6728739917605273,9.27132195245825,65.6241744692079,-0.912053406238556,8.62977613635507,0.08,27.01,2.01401046096447,2.72,2.37,12.0,13.1784486405421,21.7070384973573,39.7951055159692,1.68524610573721,19.498724189200598,6.000000000000001,6.0,-0.36159846186637906,-0.830411493778229,45.3490217664919,8.48516058035327,10500.4603911932,50.0,68.36875,-0.07893273234367351
QAT,1.40004742145538,7.240046138536564,10.346731592904492,30.01743893609856,17.284910816203645,46.8493519091114,0.8499487638473511,8.152457849671194,3.5972470243127264,4.28,9.255838923239109,3.09,2.25,12.0,20.1710527916689,22.698189341477,79.2781230459402,8.30537279655051,75.9074045556648,6.000000000000001,6.0,0.5965936779975889,0.8459547162055973,54.663971427016996,3.4603998635235134,43453.3640669504,40.0,33.88125,-1.01213717460632
ROU,-0.35239461064338684,11.8538634983107,9.486394668571455,39.49103644070456,12.133035319853102,43.78605982993,-0.11234244704246492,12.5284153668524,8.39,9.3,15.382079781813799,2.9,2.36,11.0,54.69228033134749,35.2430242347706,81.1110960667255,1.1183345698828,81.9187771929692,4.0,7.0,0.6725670099258418,0.10640956461429613,45.9961975955111,-4.50610485565967,19370.6333136096,60.0,53.94375,0.43213042616844216
RUS,-1.09921479225159,8.30661167313489,10.8416327444116,9.62642006036922,13.1900796259863,54.0018733588915,-0.601686894893646,9.42324237619253,0.22,8.53,5.33735972798443,2.6,2.15,11.0,24.0165446685185,25.0367582398118,72.5417312102231,7.69057420051036,60.22238131740149,4.0,7.0,-0.31050762534141507,-0.7957910895347602,53.1202122391884,3.86489658331908,15260.840055005398,60.0,53.1375,-0.889000535011292
RWA,0.36516964435577426,8.06311329277669,13.7678272315771,20.483511952660905,22.5862475538824,47.8349431519963,-0.15843906998634302,7.12362497519563,0.45,7.54,3.28156963585783,1.9900000000000002,1.63,13.0,7.62183324918303,9.9378881985831,54.529012776511,7.359990373512059,41.0420321486959,6.000000000000001,7.0,-0.2397823631763458,-0.33083176612854004,49.8792967990238,9.190660093761041,3249.5136648711,50.0,46.11875,-1.3271712064743
SAU,0.03695528581738481,2.9681847189520294,12.228582526363798,3.4118788796212605,15.423076372946602,7.66280851691854,-0.023695662617683372,0.750807775284491,0.11,7.35,3.17411288318235,3.32,2.91,12.0,35.5624977688056,31.7221006664485,59.8075357258021,18.9538635943992,66.9180395300584,6.000000000000001,6.0,0.15966103971004514,0.14953184127807606,38.6088698481102,8.744352838028359,44746.8140300825,20.0,41.08125,-1.78806269168854
SDN,-1.19666075706482,9.07917707428424,10.825956062750143,17.74291470946589,19.094972904459883,35.7225837259193,-1.37868785858154,4.7303457116115055,0.0,3.063459872007761,27.2340914136326,2.02,2.02,12.0,11.710320442741466,11.738515899515736,93.9054787340016,1.29077832608364,68.9653164749427,6.000000000000001,6.0,-1.34485065937042,-1.33723092079163,30.8333184053026,4.5855009526067905,8872.80485984027,40.0,52.59375,-1.72558903694153
SEN,-0.641386091709137,7.679507123440003,10.900300586331188,19.841730392663457,16.781535680442563,69.0286303608382,-0.5935832858085629,1.8625692729623697,0.4,3.27,17.3889595130783,3.08,2.45,12.0,14.7435176534688,18.3552416774508,28.6993184934215,1.42937888183132,54.2010109618573,6.000000000000001,6.0,-0.3175698816776281,-0.397503405809402,52.4270621171615,3.6275118176097894,4667.5988764572,30.0,59.91875,-0.2677374184131619
SGP,2.17136287689209,1.4063542575578698,9.1132626860378,4.933120628297949,15.495698665889599,137.264178820253,2.28112554550171,52.3392376030999,34.08,27.54,3.5297134628409395,4.15,4.02,12.0,69.4952811906156,75.99206873032038,50.7463960628949,40.9956460586501,58.3945690783096,6.000000000000001,6.0,1.7835993766784697,1.61884760856628,67.8435170825381,11.4152784316428,75136.2615494003,60.0,35.3,-0.20896580815315213
SLB,-0.3392280638217931,9.27355570762364,14.0923292012703,23.005180522508603,24.508387308138,44.72809078368776,-1.02263641357422,3.1099013890162217,0.0,1.9723740387013229,2.9149967454989,2.03,2.08,12.0,4.782941905867863,2.937043547223917,29.4048693652038,70.3487312175815,72.5920118176107,6.000000000000001,6.0,-1.2024450302124,-0.6478642225265498,48.4538045268229,5.146580380642181,3972.37415336194,30.0,50.7625,0.06589423865079873
SLE,-0.780791580677032,11.091039533944302,12.13350196931718,20.151655019057145,18.344933330583242,42.5480754953521,-1.20814538002014,0.0,0.0,0.7375339454198256,0.283189433146624,1.7299999999999998,2.17,12.0,9.453104092875185,0.259529188603816,47.2315466646252,4.07338085633063,46.7870302317074,6.000000000000001,6.0,-0.7607226371765141,-0.9471397995948789,46.2373485307333,7.01492107672263,4122.93325684304,30.0,53.1625,-0.15784528851509103
SLV,-0.25860938429832503,3.82773614018999,9.40913983394322,9.845852505526128,14.502301811462898,63.5112902562414,-0.012319414876401511,7.32301147785948,0.32,5.3,11.2735145174577,2.68,2.48,13.0,14.8558511508355,19.127492736056304,58.547416817684,0.412212110958311,50.3704606111044,6.000000000000001,7.0,0.33743730187416104,-0.8657498955726621,59.50275152971181,1.3750743478975698,8902.51022693103,60.0,71.21875,0.07154456526041034
SMR,0.7919905717262403,11.9223384451582,9.50393611887601,75.6456368378545,16.4115202753626,25.272727402897623,0.5353769576297874,4.615206726726116,4.82589394021319,2.884234072483044,10.735015066307978,3.277284235893159,2.975239804909021,11.0,38.51225439124378,26.743826376402467,99.27364534247862,0.0150066679429884,99.6334746102965,5.0,6.0,0.36799106867321685,0.8823542594909672,66.93195424830705,0.027817383018642686,60908.71652223651,0.0,16.5625,1.1658923625946003
SOM,-1.72609734535217,12.48348996001694,11.525951923574953,22.975544745595613,19.28303112111726,45.987210080209856,-2.1699275970459,0.0,0.0,0.37,7.957772860104254,1.17,1.33,12.0,0.0,0.259529188603816,78.9538428747427,0.592804899009776,20.2494540942717,6.000000000000001,6.0,-2.3012433052063,-2.40626358985901,36.14186444176163,7.45007521996815,1381.01204261876,20.0,34.78125,-2.01058864593506
SRB,-0.3194155395030981,10.543582015720494,11.379638581736055,24.515362108802602,16.050776013899803,53.6332276362214,-0.07608363777399055,5.888802783846213,1.63,4.22,9.04972280712957,2.67,2.19,11.0,32.8172073065823,18.643567988281,67.9501155161281,0.193687092716629,77.3926806474277,4.0,7.0,-0.0656579732894897,-0.4300144910812381,52.9129127744788,1.6701649471468907,18610.9073507452,60.0,59.825,0.28561571240425104
SSD,-0.819455504417419,12.16684682802656,9.468112520563926,41.64678813828181,17.216671122610045,27.248194640684215,-0.9384856006031433,6.246774178778376,1.801734239636823,1.8252296531357346,11.07876210580099,2.5799303207432773,2.332298254280901,12.0,22.182476354512808,11.461101064941289,87.32877527524751,11.503492916152961,77.42193104608727,6.000000000000001,6.0,-0.8810709841348106,-0.5859288226454005,33.5625068562538,-7.405036220403989,5644.9081923311605,30.0,25.41875,-0.8362030939009206
STP,-0.23791143298149103,10.985206158492122,10.151464694360902,37.71890595497543,16.661963143411008,35.0161820156708,-0.861178874969482,1.10986570966407,0.74,5.83,8.40517613373136,2.626991960663513,2.177726042697618,12.0,19.212780730906715,12.862329996426013,92.8702746950442,0.0150066679429884,72.7934440002741,6.000000000000001,6.0,-0.854655921459198,-0.6831383705139159,64.579368078385,0.32353028363773745,10808.4341466856,20.0,46.1375,0.12373759597539903
SUR,-0.3327021002769471,11.123612685728576,7.21591471357593,34.21486134453873,16.359258900726,65.7635986879784,-0.10872421413660001,14.2240161625846,0.08,3.01,8.857143089003772,2.630601930446118,2.2923661133075393,12.0,9.38252837347576,11.534829528708,97.24502600857649,0.7573612365087541,79.3190392588294,6.000000000000001,6.0,-0.6674985289573668,-0.05776103958487529,48.2448094721921,4.407031948283471,20038.472550916,40.0,44.04375,0.38350269198417697
SVK,0.24816529452800792,5.36854918034668,7.20044556619603,22.4316952157597,11.5792898572154,37.1949647444111,0.7813692688941962,7.36428920468002,19.05,15.66,7.027641696432502,3.54,2.79,10.0,66.1325201729294,45.74929372943491,92.7682718134479,2.08479043391549,92.3240803088522,4.0,6.0,0.999186158180237,0.5630344152450562,59.1835880081695,6.41462402650718,35628.7584802833,60.0,44.6625,0.9109462499618529
SVN,0.9173913598060612,8.21418388709017,7.51181119049074,44.8589516699897,8.61735713239572,43.9680864946251,1.01478588581085,6.07894837150916,2.18,4.66,7.0736720955619,3.16,2.59,12.0,62.9598625668031,46.7609676589418,85.3024183579859,0.771241541892208,82.3630980219612,6.000000000000001,6.0,0.7593556046485899,1.0019823312759397,58.642021539729306,1.8751378476607794,38166.2074086578,60.0,57.3875,1.04863810539246
SWE,2.21972584724426,2.4791274817329634,4.22416972025851,16.40989776482271,10.54201675359,81.1630043220521,1.96262037754059,19.4114842380157,9.72,11.34,16.2156422129365,4.22,3.88,13.0,57.6901196438047,42.9592538519262,86.0391087621043,4.44503599076523,90.1496903830762,6.000000000000001,7.0,1.6562405824661297,1.93030881881714,62.943888155868194,3.6315733093337705,81260.1283705465,60.0,55.725,1.54272592067719
