Country_ISO,Control of Corruption: Estimate - WDI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) - WDI",FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSERA - Return on assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKA - Regulatory capital to assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSLS - Liquid assets to short term liabilities (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",Labor force with advanced education (% of total working-age population with advanced education) - WDI,Logistics performance index: Ability to track and trace consignments (1=low to 5=high) - WDI,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,SG_STT_ODIN - Open Data Inventory (ODIN) Coverage Index - Goal 17 - Reporting Type: G - Units: INDEX - Nature: E - SDG,"Services, value added (% of GDP) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
JPN,1.5399296283721902,32.23465841840252,0.24216660171932,1.1593550686154968,8.320925530144015,54.58824125075945,1.61941540241241,18.2592615351902,8.16,11.27,6.57426471119376,77.52819068257354,4.0,3.9000000000000004,12.0,78.4343353936254,54.6719925484246,60.06442388820909,32.4815142332743,58.8703973913765,6.0,6.0,1.4387725591659501,1.5579692125320397,65.3,70.3587115927394,63743.38181838329,100.0,90.3,82.09375,84.05,95.0,1.02100276947021
KAZ,-0.18568560481071503,20.284381362492166,3.3653945268054,4.197256062780709,11.136820801113,47.0337341083856,0.14275604486465523,32.2666497110269,1.8499999999999999,7.53,5.82621096436596,85.80046222081015,2.8,2.6,10.0,45.000902290451904,17.5208021996914,69.803117857205,14.1182522023564,71.0464616550101,4.0,6.0,-0.011234054341912169,-0.47467008233070407,58.5,52.6439186616041,19471.2201392933,100.0,89.0,85.6625,74.9833333333333,60.0,-1.06711661815643
KEN,-0.7595036029815672,5.47591018676758,11.1087250654846,3.72741527204027,11.9587488534861,76.08748138699902,-0.32953321933746293,2.26073811025712,1.8363907161597521,3.9656347520976616,13.6700327166815,62.098,2.453158741840381,2.238913814977816,12.0,18.5213531241296,15.0526855263937,42.6050878815288,4.5379311992788,48.5282560365662,6.0,6.0,-0.38082996010780307,-0.31798943877220204,55.49999999999999,55.4146210848294,6600.879750180221,90.0,62.33333333333329,74.0125,46.475,69.99999999999999,-0.15089954435825298
KGZ,-1.23040282726288,10.273596849761834,12.4551045388066,6.38992546749941,11.2962543643734,82.78623504806042,-0.8905110359191889,10.5540520111457,4.67,5.03,2.75665664879662,74.86887489043275,2.3,2.2,11.0,21.6180750143979,2.26759716128134,53.6131022517848,3.0072235038177597,35.2888604713687,4.0,7.0,-0.63258820772171,-1.14770913124084,60.10000000000001,51.015542967359295,2789.83798990645,100.0,81.0333333333333,88.10625,74.1333333333333,80.0,-0.7300209403038022
KHM,-1.24161159992218,7.37729166170696,2.71411100292446,2.44962022298189,14.923483648637902,19.625052716896,-0.3514139056205749,6.56222598236463,0.16163033302968108,5.712866369585451,5.15328142741937,79.5705804686277,2.8,2.2,12.0,18.7972367565689,0.259529188603816,78.2476888275294,20.0873848846163,30.4779082383399,6.0,6.0,-0.7098010182380678,-0.865880906581879,32.9,36.3854761335897,3495.23356663812,60.00000000000001,63.63333333333329,78.4875,45.87499999999999,55.0,-1.30993676185608
KIR,0.2364516258239751,8.125541522981923,12.582653740014594,1.6975568319963679,8.098013937612889,52.754113998837184,0.1669803410768511,12.422813218924242,6.191510760176665,3.94286194145032,7.8329833842711984,74.93689346364351,2.816667555186739,2.6343584891255176,12.0,21.169472103220194,12.544808390006386,76.1747947488391,21.4890413537675,57.075393649800695,6.0,6.0,-0.26182594895362893,0.625911593437195,32.4,65.0135840829881,24041.77717742947,50.0,59.8666666666667,71.175,30.2166666666667,25.0,1.0914503335952799
KNA,0.3899690806865691,20.070678029640394,21.830859,-3.541079,9.282578,57.44643500000001,0.39175182580947915,23.10043248116708,9.274578108060744,7.098688647155837,0.781283188151094,83.25438401789799,3.2376028657737543,3.0780328159944195,12.0,23.117897535524353,16.263154805675317,74.8959282279142,0.49481678044066,86.5354562628684,7.0,5.0,0.5844449400901789,0.5017341375350951,29.1,65.0977787505755,36566.592513944735,40.0,66.6666666666667,39.94375,42.2583333333333,35.0,0.7674362659454351
KOR,0.7483688592910771,34.5359726980996,0.24216660171932,0.47605308782850897,5.95343866630737,97.51200998647249,1.3490473031997703,36.118278931217,27.66,15.27,9.75168038117001,73.532,3.8000000000000003,3.9000000000000004,12.0,71.8716492775908,65.5677181265476,50.440293941475204,38.7236484782407,59.2438961717613,6.0,6.0,1.1452225446701,1.1581643819809,61.0,58.0714839153337,52897.22422878071,100.0,93.4,78.925,84.95,84.99999999999999,0.878113925457001
KWT,0.1272757053375239,22.586463043702963,1.41104352584751,1.6573993322123404,12.6608571360612,24.8383285514366,0.11148863285780018,0.716354808280746,0.0,2.6271419524497848,43.4502891765589,80.89134597496685,3.3,3.2,11.0,6.320737704917671,31.920419059227303,49.7425465388356,10.1330075515953,61.037732950521495,5.0,6.0,0.21008063852787004,0.2786370813846592,41.1,44.820980636545,38658.3374823492,60.00000000000001,63.1666666666667,59.79375,61.59166666666669,55.0,-0.684839248657227
LAO,-0.96577924489975,5.19382080015447,7.945639566633753,3.2428864212882784,11.696127762395733,103.53477751325332,-0.5971295833587652,9.51767783297326,6.468087413590781,6.645150891013078,5.50544226613756,77.906,2.4,2.3,11.0,13.8233425577289,3.77477549234693,13.3093799791644,83.9775586014136,17.4449788598066,5.0,6.0,-0.9871425628662108,-0.804427981376648,42.3,40.2787651580097,9721.36435327753,76.6,65.7333333333333,66.80625,44.175,40.0,-1.65810883045197
LBN,-1.12730157375336,7.054939385794846,5.585864073157591,2.053286549082772,9.899861492258372,68.16980128132376,-1.45929002761841,15.13321994397,0.96,5.0,3.05115831671332,83.91045678372349,2.6644134830256037,2.3035599323022122,12.0,38.5717645370805,14.561546357534299,55.32335535092341,1.4850159219766097,53.7871582038383,6.0,6.0,-1.13251137733459,-1.10306346416473,28.300000000000004,88.6220737442903,22046.3256237056,80.0,61.56666666666669,76.9,49.60000000000001,40.0,-0.63062995672226
LBR,-0.925476372241974,3.0115935804356466,12.229876439505356,2.6470702025582207,9.393533490801953,74.45450718598117,-1.43107986450195,10.2679978403201,2.438805908174723,2.7478746012141637,8.85161702293123,71.36789271597596,2.4,2.1,12.0,13.377904516668341,9.81565262116718,60.31182456967831,18.7456181445148,24.473417057160205,6.0,6.0,-0.9808861613273618,-0.91592663526535,29.500000000000004,37.3426880514025,1089.69310153583,80.0,66.0333333333333,70.21875,33.5166666666667,60.0,-0.0021534394472835284
LBY,-1.52629828453064,3.223226660390215,29.719687049213515,1.7308630255768453,7.741782861473911,107.35011792157734,-1.75577163696289,6.929363936804269,2.4154157362084887,0.21,31.591448931116403,55.596157409514866,1.8,1.9,12.0,10.77569669098727,22.469060304621355,80.9990673174103,12.586079376146799,57.776141819951405,6.0,6.0,-2.08934807777405,-1.80142295360565,17.6,26.5756015796149,16105.632897972402,20.0,25.633333333333304,49.2375,7.61666666666667,15.0,-1.38129329681396
LCA,0.579390466213226,15.518138319162848,14.244006000000002,1.159561,7.236073,47.777143,-0.09732352197170273,25.454767322851286,11.081647386979258,5.449825566421895,0.926312020873405,81.942,2.9648747551650363,2.765615347589889,12.0,32.6780741913472,7.829181494661919,78.56064769224,0.1482233468965,90.927317998522,7.0,5.0,0.43921199440956105,0.6621917486190799,42.5,77.5848848992859,23335.6181603453,80.0,69.7333333333333,61.375,52.2583333333333,55.0,0.8469678163528441
LIE,1.7148880958557098,30.64589666159115,19.157236678044733,0.007087149447823758,7.095793678980655,58.1518366214959,1.4877810478210396,11.730467436136875,4.358299889244395,3.620608990551997,10.336112141410414,76.40626997250537,3.763638462314554,3.5320278358038126,12.0,28.004769352998522,35.35534302481131,78.63561855172124,15.340106268764977,97.31214558336,5.0,7.0,1.62934851646423,1.71995604038239,45.8,56.6982542234256,66762.92825573763,50.0,63.23790148934925,33.15,52.514279148869726,58.46491930279561,1.3774185180664102
LKA,-0.38323253393173207,0.911603049595537,11.9682691812072,1.2728978843241698,6.41230947087148,36.825823354009,-0.3919617533683781,1.0863745770214,0.19,3.01,35.8254823913093,81.041,2.9999999999999996,2.5,10.0,10.149492841324,9.02153257433332,76.09731716393,3.9064729818971204,36.2770144772258,5.0,5.0,-0.6536428332328799,-0.0580026134848594,53.5,57.06653218936249,13870.243112803999,90.0,82.0333333333333,74.5,82.125,55.0,-0.21453711390495295
LSO,-0.36864084005355785,0.911603049595537,4.31173023499467,2.54021265637528,12.4746776622589,30.3110497808372,-0.8879933357238768,0.0925726266687245,0.0,7.136031827416551,0.0971527850070757,89.32,2.2799604353004184,2.16358217093062,13.0,0.9569784778390019,0.259529188603816,55.3011590735247,0.026132607907713903,7.84396106899445,7.0,6.0,-0.6153115034103391,-0.47329404950141907,37.4,50.06623314778339,4641.182105671609,80.0,29.7333333333333,66.25,49.075,60.0,0.0501875132322309
LTU,0.7469741106033327,41.4149466041617,0.395781798037311,1.26666572004859,5.03877701688608,51.5784742359372,0.9939615726470952,12.9963941333635,3.1999999999999997,4.7,10.0533488261885,81.28,3.1,3.2,11.0,42.5631751401292,35.6788894312591,84.4338283584825,0.616290170127785,89.3407128693952,4.0,7.0,1.2988812923431399,1.0603322982788097,67.8,61.0306838894474,32645.226669591004,100.0,91.1666666666667,79.7625,81.925,100.0,1.06778585910797
LUX,1.8835904598236097,42.0351303246455,1.58802284953164,0.5992685784670346,8.14304909644451,37.1121845548663,1.77222788333893,5.9904603893658,1.24,3.25,3.81114917676045,79.312,3.5,3.6,12.0,45.8461347646539,23.6073496738206,92.173403765279,2.27211456177756,97.31214558336,6.0,6.0,1.8339669704437302,1.7685104608535798,46.2,81.1291600502247,200714.450408706,100.0,93.5666666666667,76.85,70.0,100.0,1.5414745807647703
LVA,0.6938071846961978,32.5734919444113,1.76245721016085,1.3021403841388097,8.03595497884051,68.3180894432106,0.6915376782417298,17.5505893709401,7.279999999999999,7.24,17.1789210597521,76.793,3.6,3.3,13.0,41.3735945661783,20.929401225161,88.6584651486519,1.3683094363543,91.0065665101546,6.0,7.0,1.17088675498962,0.9210314154624939,60.10000000000001,61.6485862349309,32073.269849323795,100.0,97.0666666666667,72.7375,75.45,100.0,0.9374437928199773
MAR,-0.3874775469303131,14.485382383500228,8.68360679573923,1.2657164780092205,8.00789308431232,72.92979635394228,-0.08185620605945583,4.49838208408388,2.36,3.64,9.41003950984796,68.17,3.154617566710794,2.8641750538119988,12.0,64.9194795173608,28.269569788950598,69.7093323911693,1.07643075696859,71.7148004561012,6.0,6.0,-0.08688965439796428,-0.20664489269256608,65.8,54.4992684878357,13055.9659377961,60.00000000000001,90.4,81.60625,62.9666666666667,45.0,-0.5455482602119449
MCO,1.27027237415314,36.53339441808307,18.130885802753056,-1.6797694641007046,6.759426578278341,82.54864163683715,2.04701542854309,66.6110921963778,48.892827474304895,31.12,13.43890853530556,74.82754896768269,4.4,4.129057553560019,11.0,80.0215276338773,92.579096937542,65.82950089334197,61.75860942176728,84.18478105495907,5.0,6.0,1.39833402633667,1.48548305034637,26.7,87.72660372617301,91710.3319344881,40.0,67.76799799142655,38.475,64.99661638323747,37.2274423673044,0.716082632541656
MDA,-0.34223628044128396,20.3899993896484,6.44258507306679,3.3546008341620595,13.5431682357368,300.15998892357,-0.3075968921184541,2.1401803935369,0.27,3.79,22.4696622706573,73.558,2.8,1.9,11.0,32.2166967453668,18.857654959748,68.8305055272282,0.359479515816209,65.2775263284373,4.0,7.0,0.10179071128368412,-0.28640121221542386,64.4,58.8893896635498,10968.7857648182,100.0,95.4,72.0125,67.9833333333333,84.99999999999999,0.09659409523010264
MDG,-0.969914019107819,3.5421222345595873,7.68300864703148,3.5860510561344006,6.28956696311044,43.3005542680533,-0.972033023834229,0.34862498459426,0.0,0.21,20.8887227889548,74.32567223841222,2.0,1.8,11.0,3.66113887709455,1.04477028333224,71.3670393634166,18.7845522768543,42.3871478174159,5.0,6.0,-0.8154998421669009,-0.9500216841697691,34.7,48.43660856732729,2196.87252729123,80.0,60.56666666666669,73.4125,33.05,45.0,-0.2936770319938661
MDV,-0.33271366357803306,12.532578314811522,9.40629274725968,4.6635778000055295,17.9243686782084,51.0987693699427,-0.10756514966487901,4.09641473130223,0.4117853888019318,6.406690354151613,0.789912413163649,82.01139464087991,2.534088696254253,2.024836207885279,12.0,1.66008809710744,2.633324631427,35.9186397685032,50.7603425848731,55.8983117527538,6.0,6.0,-0.657294631004333,0.04425026103854201,45.3,73.567430802867,24762.3882626076,70.0,64.0,67.61875,59.6416666666667,35.0,-0.205017864704132
MEX,-1.01208603382111,15.266886191803795,2.08482456008448,2.5678474460224097,9.78589374946215,124.307672307338,-0.2817235291004181,20.5343692257849,13.72,12.97,3.18153696635504,78.117,3.1,2.5,12.0,78.2190353035037,42.3661484947964,93.1283899061838,2.12510320529635,67.9340831488155,6.0,6.0,-0.14830949902534485,-0.869425058364868,57.6,58.1306222617617,22527.8803769345,100.0,93.5666666666667,89.40625,86.9,75.0,-0.11975674331188188
MHL,0.385714828968048,9.806930823970687,18.34649059735998,0.81548882974249,7.365440514156298,59.18678102137957,0.22697566449642217,7.684782523717061,3.4433090942590523,2.1053241850443154,7.9438805927252005,74.1612894088118,2.964620235149784,2.7255348093802416,12.0,24.48587280600735,18.738137035699957,81.3816080128399,5.97545849962876,74.2661063155039,6.0,6.0,-0.39446246623992887,0.7298498153686522,29.1,69.0630003109867,32701.694950996196,30.000000000000004,58.33333333333329,58.275,33.925,20.0,1.1057235002517698
MKD,-0.323990255594254,19.8216794815429,2.79003002094013,1.6102252687487804,11.2473613143222,33.8067711659161,-0.0813848301768301,4.01498490595955,0.63,3.81,20.3007152180509,80.337,3.2,3.1,11.0,64.9176735102672,32.9072016093235,81.9315389033499,0.7185466288900602,69.927463692328,5.0,6.0,0.45295888185501076,-0.09688755869865402,62.7,56.3668315026394,16578.9085143989,100.0,87.7,68.9625,76.075,80.0,0.16209527850151112
MLI,-0.844119906425476,2.33424997329712,9.745015640688036,3.0327207724325946,8.152916713903705,66.63131368581277,-1.1489531993866002,10.2578668284987,5.013705526192953,4.187100936252968,39.942422367786,63.851,2.7,2.6,13.0,27.172480128752195,28.729406593306308,40.4647457400178,1.04772179029829,19.4329225745834,6.0,7.0,-0.6341217756271362,-0.9823429584503169,47.7,35.4460346344289,3835.0165435687895,100.0,60.8666666666667,74.44375,41.75,45.0,-0.920922577381134
MLT,0.23876500129699701,24.440539535189,3.50025710935779,0.6576106973941929,7.25770017586544,44.0724374164935,0.8040844798088069,38.9615851886187,25.700000000000003,9.41,1.64579362309417,89.32,3.4000000000000004,3.4,11.0,70.8722649839857,39.0923255376632,84.1169370591317,3.1258000942883406,85.8965622453766,6.0,5.0,0.6740937829017641,0.7856548428535459,46.099999999999994,80.6068454474279,57906.5421615482,100.0,85.5666666666667,62.91875,84.875,75.0,1.0808671712875397
MMR,-1.15152585506439,22.8738325294181,25.022802252505024,1.178467309440099,5.024469486037862,123.73880708338501,-1.68502449989319,2.61457839564408,0.17,0.78,12.091627766727393,36.338,2.8537903577515777,2.3896303812109894,10.0,8.22653680881851,92.57909693754199,42.8346116709112,49.1060998183758,35.233142492996,5.0,5.0,-1.23508405685425,-1.52809286117554,45.0,39.4185141578482,3193.24415669531,70.0,67.5333333333333,77.8875,49.2583333333333,64.99999999999999,-1.81123757362366
MNE,-0.1187486723065379,14.23749386629429,6.32770344904808,1.7077656754701396,7.94043979052585,42.9011625736602,-0.027476675808429527,8.2101950697073,0.79,3.8,7.9721827412341,85.656,3.2,2.6,11.0,34.5425963620292,14.8582371397348,52.4602414246999,2.00577338234597,52.8431260128466,5.0,6.0,0.5432304143905639,-0.12611691653728524,40.6,63.1549881438444,17107.302305465,70.0,70.0,79.98125,60.54166666666669,80.0,0.27524185180664096
MNG,-0.561183452606201,31.644140243530295,9.961165697599005,2.9950354459305872,12.458467372956544,96.69175425495926,-0.42492491006851196,30.8141690897359,10.881038130868973,8.197682344853835,4.44588531608626,72.995,2.4,2.5,11.0,2.21033509507034,4.30074591257557,11.5217008111119,88.2509269129607,57.66518377769551,5.0,6.0,-0.2708905041217799,-0.187781766057014,70.0,40.9763284189556,10457.4423813005,90.0,97.1666666666667,84.9625,77.8083333333333,60.0,0.26459237933158886
MOZ,-0.8357543349266051,3.0377299785614,8.96909285332577,4.694167934082439,12.8045070233024,69.7897195086195,-0.7370486855506899,3.17962418116621,0.03,1.89,1.45934704640817,85.658,2.379720402026509,2.0124386597772483,13.0,12.0531414224096,10.8876387031581,44.5266667217848,10.9752808065727,63.367163901209096,7.0,6.0,-0.726218461990356,-1.0246903896331803,45.7,39.3250878300015,3189.01203487149,90.0,59.7,68.9625,45.4833333333333,55.0,-0.5862649083137511
MRT,-0.790683805942535,11.794663849466719,15.33879627816899,2.296826262752592,10.285427356991361,87.69847321899651,-0.725075662136078,3.97949338201203,1.2475142301439766,0.4908734771152785,3.02380548972907,69.12004874458034,2.5,2.1,12.0,16.850549277157175,16.847634924307766,60.76633869359911,23.5119138575961,67.8659928708458,6.0,6.0,-1.06221723556519,-0.6464370489120481,42.8,44.6134039235348,7636.1660851431,90.0,63.199999999999996,58.31875,27.1833333333333,60.0,-0.7305079102516169
MUS,0.4203717410564419,7.986543309714989,4.91605345189016,1.5924149081748993,8.99984288925682,50.7536372058566,0.7661725878715521,2.0670796252868,0.81,4.99,4.30317723591377,76.363,2.9,2.4,11.0,11.3476161620758,5.24314725589184,63.6454919062024,1.31846705537894,58.394894401231696,6.0,5.0,1.16610610485077,0.7962922453880309,45.2,65.965029532794,22899.285207829,90.0,85.9,74.0125,62.699999999999996,69.99999999999999,0.6135810017585751
MWI,-0.6088519096374508,0.911603049595537,5.51987474313756,6.428690584435909,8.99511465974651,54.15982911796579,-0.8532260656356812,2.30769539307614,3.1119048830461207,2.4665514390015817,36.3543819803266,74.14750858020464,2.4649644721115163,2.201915477973173,12.0,52.06582653107581,3.6738205781277804,45.0943137928046,4.16223281326053,43.1384893824852,6.0,6.0,-0.739736258983612,-0.22197334468364693,40.5,49.2359417778991,3217.0312804019204,80.0,62.1333333333333,77.78125,49.0083333333333,45.0,0.062155295163393166
MYS,0.24894076585769706,14.560000419616697,1.71862466561032,1.5259677696240095,7.56792469131992,54.02047175284774,0.992667615413666,58.2818244031486,27.62105387207462,17.40754998160588,11.4134438785672,77.92,3.7000000000000006,3.3,12.0,63.1826980689676,44.5944149160573,60.80967698047,27.604747458927903,57.93994782602311,6.0,6.0,0.6440066099166872,0.5614192485809328,53.6,51.0158173538955,19860.6723786737,80.0,87.7,84.1,72.3583333333333,55.0,0.0004231864877509468
NAM,0.21513041853904694,7.307722395382258,5.51723321566673,2.6930730756155805,9.67109409469615,17.5769199234514,0.06928324699401849,0.0563656557154242,0.21,2.46,2.41426591639645,74.13878304410431,2.8,2.8,14.0,0.343990594048701,5.34101219175203,35.0593320035002,10.0671597580237,28.061013668953297,7.0,7.0,-0.015001387335359906,0.414922207593918,36.6,55.4104498097798,12648.1809330804,40.0,62.8333333333333,74.425,36.2833333333333,55.0,0.5672218799591059
NER,-0.584792077541351,0.971300005912781,10.431973027970644,3.1423311014064685,8.934876166544507,53.82377403406457,-0.6275982260704042,13.8708147800163,0.14,1.29,22.3762500105714,72.539,2.6401749316404817,2.4278376641612165,13.0,11.1000065654411,18.2537311958844,44.2886676760786,0.136519348235421,38.7537882149081,6.0,7.0,-0.7208038568496701,-0.4981172680854801,38.3,34.4696656054614,2868.01105574821,100.0,61.1333333333333,76.4375,46.2583333333333,60.0,-0.37544509768485995
NGA,-1.12968230247498,3.4773686028522595,4.01492747084238,1.4476366807106602,5.68715827728218,37.4327256360382,-1.04151690006256,2.38488302901383,7.096124373571977,3.4330380369253426,5.41030535170065,78.054,2.7,2.4,12.0,67.8250721848795,33.4362610463041,50.28189567929379,6.869441829028869,60.55745288212031,6.0,6.0,-1.15594470500946,-0.9139850735664369,47.89999999999999,51.174865760811,6089.011854661299,100.0,63.8333333333333,73.175,36.7583333333333,40.0,-0.598563253879547
NIC,-1.28762543201447,7.288944006244404,1.54170667438453,2.640080980966679,7.89714683543873,102.800644479254,-1.0368794202804599,1.25539321315719,0.03,2.24,18.790870624439,78.87527528724888,2.4,2.0,12.0,20.6100710765812,13.030557892693,66.3666167641399,0.345277798112318,41.6731912616123,6.0,6.0,-0.91473376750946,-1.3109118938446,47.5,46.3607342274576,4436.027613549969,60.00000000000001,61.1,60.71875,39.975,55.0,-1.35001993179321
NLD,1.91720008850098,36.393924131785,1.60929622981246,0.6399966714042041,5.97169142822162,21.9286346366675,1.5788986682891804,21.9578380124342,7.49,9.57,9.32668416810956,80.316,4.2,3.9000000000000004,12.0,53.1385568301989,53.878776876926494,90.9494017042459,2.81078516114062,68.8227004688337,6.0,6.0,1.7122720479965199,1.65676593780518,66.8,69.0713610110483,79124.376381013,80.0,96.9,81.975,81.925,100.0,1.54713273048401
NOR,2.0676383972168,31.6725480402091,0.441964970396923,1.0917681115737303,7.56604870269376,20.2977060436889,1.9417202472686799,23.8849460450338,0.47000000000000003,5.98,6.84893340279557,81.285,3.7000000000000006,3.8,13.0,43.076933290015,40.8590635746193,94.9466385809512,2.47342599091461,77.8738239309911,7.0,6.0,1.5161395072937,1.7608529329299902,77.5,41.8232815649309,107829.59620295698,100.0,97.2333333333333,77.4125,88.84999999999998,100.0,1.78067529201508
NPL,-0.5327671170234679,3.5897655977231286,2.44418427205124,1.57723952571128,7.30842681578249,40.6242537787081,-0.9180982708930969,0.617520704475872,0.0,2.2460543141062597,9.47708108425298,78.82712853955462,2.548046779115336,2.3713415947953935,10.0,6.25443486367994,10.5153109905714,24.0891039440067,0.9341091969373709,12.650428352346298,5.0,5.0,-0.650234937667847,-0.44820371270179693,49.3,52.425054439145505,4947.20260412899,80.0,63.4,81.00625,44.099999999999994,45.0,-0.04465785622596722
NRU,0.6017800569534302,16.105439558391804,13.688902648791512,1.3700245919694534,10.229488295881946,73.44467624216459,0.19847996532917023,22.782691255375575,10.729705159381771,5.967361832584165,6.896967160565842,80.52694916307745,2.973557342412004,2.686393888143332,12.0,18.399470040568072,19.128969719586927,15.8247890961733,67.2698725195307,77.0049984001186,6.0,6.0,0.019245401024818486,-0.023393005132675258,7.300000000000001,63.34838525820551,33588.50346906612,70.0,37.6333333333333,51.29375,43.3166666666667,5.0,0.6211549043655399
NZL,2.16323399543762,30.43661897859053,0.24216660171932,1.1729502427703935,8.662174248166506,38.85394380020564,1.3402615785598797,12.0543415422888,1.08,6.92,9.90124819836023,84.20249009804091,3.8000000000000003,3.4,11.0,16.4416992795101,23.819470819091002,53.114087188401804,39.6179047551603,60.6159618204113,6.0,5.0,1.8651930093765297,1.7303737401962298,53.9,67.4102911392727,72062.9958319543,100.0,92.6666666666667,80.25625,76.75,89.99999999999999,1.6516860723495501
OMN,0.05263793468475339,19.1100006103516,14.541210021251391,0.9425095681773011,7.233362144102878,79.09185595988866,0.021506778895854953,7.61986953322478,1.2804813482979298,4.214751688938971,7.59961100079422,72.16376433074707,3.9,3.0000000000000004,10.0,26.7723541788628,45.0221888993925,53.534983499510794,5.519269629065559,69.0697421679279,4.0,6.0,0.43264499306678783,0.4988608062267301,54.1,42.3261771279215,35558.5589490864,70.0,46.9333333333333,57.33125,63.875,55.0,-1.14781379699707
PAK,-0.80435037612915,11.058272661085022,6.5448477708157,2.1177798859999406,4.94090382626975,92.10619334184298,-0.6247286796569819,1.4322563541997997,0.0,1.217171282878071,35.3627551456145,71.47797263615317,2.480664730932185,2.1798344367176985,10.0,10.7208446447232,22.9039928455251,70.7647599881071,13.0614898793931,51.375686673105896,5.0,5.0,-0.8864126205444343,-0.6721163392066958,51.5,52.2312939861803,7585.84613110611,90.0,61.9333333333333,82.88125,51.4083333333333,60.0,-0.862116992473602
PAN,-0.634862422943115,16.2066171024572,2.53133936340955,1.3864091035130799,11.7829272809896,27.7024852334978,-0.12810060381889302,0.233624548388428,0.0,3.9899999999999998,3.29603699948276,79.159,2.9,3.0000000000000004,12.0,7.69159262154139,6.484453945097558,52.0013457995916,36.0520396954447,53.9453347358617,6.0,6.0,0.1271321475505831,-0.3598515689373019,41.9,68.1508944718056,36059.6736411295,100.0,65.7333333333333,81.80625,64.6416666666667,55.0,0.5413748621940612
PER,-0.808002054691315,11.719790826883361,4.1165128325684,2.5458124921575003,10.3406319690812,35.1940108066383,-0.39837571978569,4.58946616439539,0.0,4.348372337109524,2.39796113675283,84.055,3.4000000000000004,2.6,12.0,5.62718566131303,13.5347835919179,53.54685528245749,31.0151517791153,47.0388465125896,6.0,6.0,0.20857498049735987,-0.552831411361694,59.3,49.6995886430732,11829.6395205658,100.0,87.3333333333333,87.93125,65.6,45.0,0.05298969522118567
PHL,-0.541212201118469,18.075719833374,3.13384020777967,2.0605694650352895,8.98358791637434,44.0950213132581,0.06393044441938425,66.6110921963778,50.71,19.37,16.2276033705698,67.859,3.3,2.8,12.0,80.0215276338773,28.954886379675,72.1093208095779,24.791790073005995,52.5627272350011,6.0,6.0,0.0627855956554412,-0.5182631611824039,57.7,61.2269920189689,8810.70779063496,100.0,92.6666666666667,84.81875,74.775,55.0,-0.05488033592700952
PLW,0.6017800569534302,16.085540586158388,12.663677912589138,0.6817349714223357,8.072144170636658,52.68636865024943,0.4496958255767821,4.371426600573239,1.9194140099697568,3.375904153781778,0.519277073482057,81.35198316251646,3.1927761880365675,2.9233245954923937,12.0,26.976860997553505,16.62213996380223,69.9631291370575,2.48052472588802,77.4946891384955,6.0,6.0,0.4429825246334081,0.9528991580009463,41.99999999999999,77.0000439314685,41051.17790765175,50.0,59.6666666666667,54.975,53.8166666666667,40.0,1.06867122650146
PNG,-0.6962802410125731,3.13966266418627,4.78350416832427,3.8824772494383497,9.13242292480511,28.5733206949867,-0.8105106949806211,11.9718029373386,2.250405987947994,1.9673500282002891,0.772600208161125,79.072,2.9999999999999996,2.4,13.0,5.237012383227939,12.609659440695697,69.5876823183317,29.7087843855765,56.643344400923,6.0,7.0,-0.6822091341018681,-0.6159877181053159,20.8,38.9579007220385,6363.5575182727,50.0,59.20000000000001,67.5875,13.4166666666667,30.0,-0.020892219617962664
