Country_ISO,Control of Corruption: Estimate - WDI,FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKA - Regulatory capital to assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKRTC - Regulatory Tier 1 capital to risk-weighted assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GC_GOB_TAXD - Proportion of domestic budget funded by domestic taxes (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GR_G14_GDP - Total government revenue (budgetary central government) as a proportion of GDP (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",IQ_SPI_PIL4 - Data Sources performance index (Statistical Performance Indicators Pillar 4) (Index) - Goal 17 - Reporting Type: G - Units: INDEX - Nature: G - SDG,Labor force with advanced education (% of total working-age population with advanced education) - WDI,Logistics performance index: Ability to track and trace consignments (1=low to 5=high) - WDI,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,"Services, value added (% of GDP) - WDI","Services, value added (annual % growth) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
AFG,-1.54022777080536,19.362227564925867,14.295124636979507,25.84466222844,18.4820308198916,48.4419793608117,-1.2914680242538503,0.0,0.0,0.26,14.9342855823966,19.575,71.47864368020237,1.772402,2.011147,13.0,0.0,8.46474928755978,4.41136390175727,0.921801942090049,12.5136798559536,6.0,7.0,-1.33969509601593,-1.5225336551666298,59.0232164144095,1.9794827120434597,3691.60532820002,70.0,6.733333333333329,54.80625,27.0916666666667,40.0,-1.03783690929413
AGO,-1.48399043083191,11.2850858065096,10.828305955316802,19.2156399715331,45.6098600893469,15.720768973207798,-0.9714935421943661,12.9883050935056,0.030000000000000002,2.3,3.0466703538675395,30.5666666666667,75.61522623496563,2.211879,1.796833,12.0,40.0510871239066,3.52838160898955,33.0942796543636,52.84068823618729,64.0608846433035,6.0,6.0,-0.969250917434692,-1.0039502382278398,46.7231427013984,-4.03511054603707,11655.7279294878,80.0,7.6666666666666705,70.44375,38.8666666666667,40.0,-1.14032745361328
ALB,-0.472373723983765,16.5545127518585,8.74722800678583,13.807724790776,63.4469027816352,26.454307837547095,0.02908236160874391,0.784313365143227,0.27,2.94,4.74778203546062,58.29166666666671,74.125,2.151499,2.234391,11.0,10.1886855480472,4.4681507380307,80.9086579523698,3.2003025958723197,70.654975329022,5.0,6.0,0.18660762906074488,-0.32263198494911205,43.4481768975831,4.488281355634921,12042.870486815202,100.0,18.1333333333333,63.1,63.29166666666669,80.0,0.17109750211238903
AND,1.1594114303588903,14.00425877891088,7.62551066958472,22.142595288481434,51.43986520962884,50.925693687659994,1.80540561676025,24.4309106376305,24.2,6.49,6.3222007470499895,60.48056204293237,74.85646859529098,3.380442675787068,3.4852246465829704,12.0,67.78969263443827,43.0819548297268,93.88444108416921,11.325671578839579,98.8253351807165,6.0,6.0,0.8604767322540281,1.51293611526489,78.1008536948862,2.9619377162629794,70581.70502886668,40.0,28.661611680925102,26.10625,60.0854127691337,55.869460218915975,1.1764457225799598
ARE,1.13167703151703,4.79735362210193,13.1515333766196,17.2502673610117,24.4317566998979,29.723340145889303,1.4101870059966997,2.61902840521391,2.09,5.54,8.170130928729582,51.1166666666667,71.87718667993997,3.9086579999999995,3.8350509999999995,11.0,21.6086919187269,35.9194621757436,55.1591152452344,12.0009590757996,53.3907770743745,5.0,6.0,0.9599183797836304,0.8190379738807679,59.3842734203798,5.970131348488049,60784.429013813504,80.0,10.6333333333333,38.45,49.4333333333333,55.0,-1.05007648468018
ARG,-0.299235552549362,1.70027750562075,8.86871247168992,15.2283883381639,45.3089425781739,21.3657718875906,0.21879637241363514,8.9823994804111,0.09,8.44,12.1728743487956,66.8666666666667,76.68421839432413,3.260731,2.628572,12.0,44.1184934512704,26.9204760768435,40.4969047031897,17.8212781241316,41.9095824660285,6.0,6.0,-0.347571164369583,-0.320159524679184,56.1222358547004,-0.008736041469447158,26276.5971667684,70.0,75.6,79.825,66.9166666666667,35.0,0.49326366186142
ARM,-0.659795224666595,6.724111250589089,12.9515014151532,16.4302232599017,71.7477673207753,24.9148030729994,-0.31255441904068,6.13769143045383,0.18,4.9,10.3480559893755,60.2416666666667,74.624,2.021886,1.946664,10.0,10.7068893464023,4.33308161296177,69.9924969554554,5.53512401480676,62.5603575293432,4.0,6.0,0.20515838265418992,-0.1608944982290271,49.9105094267778,3.39999999970368,8584.405987304,100.0,84.4666666666667,75.65,63.59166666666669,75.0,-0.579092621803284
ATG,0.6453676819801327,8.655527,6.322445,32.771108,50.844620766197856,42.181290128990746,0.21799221634864824,0.0260556980755776,0.81,3.14,0.8599115912151531,34.45183557352663,80.8029399690169,2.9572286161513373,3.0255929939056023,12.0,26.44852124474756,21.94792794144792,96.8042092300194,0.068617073923416,81.085266214005,7.0,5.0,0.3284309506416321,0.4727164208889012,71.1511637447693,2.7690462844046397,54835.76848652916,40.0,14.578104546902003,52.08125,33.43122372247208,25.0,0.6335365772247308
AUS,1.7722519636154197,0.947676353339703,5.44397257111967,11.4295065572508,74.7922772797881,33.9098105131775,1.53218841552734,20.6275044745549,1.31,10.0,3.39104131793731,78.2916666666667,81.42,3.871699,3.543957,12.0,21.8180222008308,26.69576698723,50.6339465810477,42.374000003745,55.2722184252935,7.0,5.0,1.88573145866394,1.7166656255722,68.1551944466641,3.457464847358849,101395.145003204,80.0,89.2666666666667,69.525,78.2916666666667,100.0,1.35410094261169
AUT,1.4968805313110403,2.69521741465076,7.334234175494999,14.4878542616533,54.26508891739619,48.4772460347643,1.4748106002807602,14.4532591877111,3.7899999999999996,5.4,9.43717103559784,80.25,76.749,4.355787,3.7908739999999996,10.0,62.5325872295178,45.4270338644942,90.1186060412706,3.4037860141006298,89.702379229401,4.0,6.0,1.42889010906219,1.76146185398102,61.76435196431701,1.5193179805564507,80115.098904782,100.0,90.5,69.19375,71.9166666666667,100.0,1.3378478288650502
AZE,-0.852637350559235,16.002381258613433,12.389167827569084,18.063684993431362,44.7607036697448,35.2515639170412,-0.159376382827759,2.8122107826307,0.02,2.74,1.6674259263922502,55.4416666666667,74.69407216246731,2.4868549443802186,2.1535588360726354,10.0,28.2619121711306,10.1299333868704,73.784833160019,5.30086507005042,62.2413767144978,4.0,6.0,-0.395615547895432,-0.5393562912940979,39.322666701972,-2.5866090898562706,9324.27735398643,80.0,13.7333333333333,59.81875,57.0916666666667,60.0,-1.56092178821564
BDI,-1.27876329421997,21.0565185978806,13.828671765858,19.8768760279356,60.0553816876184,17.310810926199,-1.48436272144318,3.1959825567903,0.59,5.95,4.97282895823543,22.7083333333333,76.93361214501384,2.677575,2.016976,13.0,21.2307386659448,2.78920380915672,50.7054486365137,1.10985003403165,38.6312204401301,6.0,7.0,-0.8546551465988161,-1.48439371585846,40.2511188119853,-0.12012444712820447,2578.65514454347,80.0,44.3666666666667,68.6,24.3583333333333,35.0,-1.55564069747925
BEL,1.53124380111694,3.4845266427454606,5.873341612210321,16.233598966775,57.50594156298061,50.026390132183195,1.39763832092285,13.3312451633933,2.02,3.6199999999999997,10.1314076806664,66.2166666666667,75.054,4.224394,3.8296990000000006,12.0,53.63496404714759,49.2687319493113,87.8115176933054,2.81046059832046,85.0938245549877,6.0,6.0,1.3285682201385502,1.3938034772872898,69.5878866778803,1.55900365936385,91016.2810300697,100.0,53.1333333333333,60.4125,66.2166666666667,95.0,1.37725067138672
BEN,-0.529033243656158,13.317403865445248,9.977403337408992,15.580032250814181,59.29746015347776,26.020688972877178,-0.6256523728370671,1.24487830227425,0.07,1.4199999999999997,8.04768674864117,36.3666666666667,75.60074978344305,2.230769,2.19715,12.0,18.61426329961456,10.5321818502768,14.6587830376157,24.6351459766873,37.1812529499468,6.0,6.0,-0.583056390285492,-0.627077043056488,48.2031996094347,1.85168874713526,2964.12058358119,90.0,40.5666666666667,53.86875,38.0166666666667,20.0,0.40776553750038125
BFA,-0.16987748444080397,9.520739326480479,10.02404776948651,16.10289512384792,65.3638076712661,18.5655808412419,-0.6389909386634828,5.94496725526008,0.04,2.5,10.7672702373707,42.7666666666667,78.50614718156235,2.485244,2.551724,12.0,16.751063620054527,11.211356830293662,78.3552926540865,2.92517023194012,44.3981809226275,6.0,6.0,-0.44747668504715016,-0.45529830455780007,43.8058266776224,6.735049069073071,2449.22277680734,70.0,42.0333333333333,65.8375,44.4666666666667,25.0,0.013427238911390312
BGD,-0.88751894235611,8.8585217562526,5.710724827723139,8.25856930465575,74.2904098332593,10.334800134598,-0.7058475613594059,0.242933626284075,1.0939999018003757,4.997631214652296,17.6065224204496,50.4416666666667,77.52,2.593879,2.567212,11.0,1.86967789554948,7.81462419141718,88.472454447479,4.23873618559296,38.8935032312119,5.0,6.0,-0.811327993869781,-0.669500529766083,51.2078039865767,6.246900711349211,5041.53805801367,83.4,43.0333333333333,72.2125,52.141666666666694,35.0,-0.5842562317848211
BGR,-0.260855674743652,13.173065533512702,11.6296074357592,20.8785593890756,61.11639968883419,35.0753986579228,0.08883263915777198,8.98610305298707,2.8499999999999996,5.37,12.2183784804407,73.2166666666667,74.626,2.719474,2.4,11.0,43.4431526088946,25.675385166607,76.8378680726732,3.03936478393623,79.941522594758,4.0,7.0,0.70129007101059,-0.140443801879883,57.5930646010408,1.6797502360445302,16367.9809252124,100.0,52.5333333333333,64.31875,73.2166666666667,85.0,0.40237817168235795
BHR,-0.04753586649894717,12.698920517751517,13.413467788600334,26.155751902417318,2.91622682208714,15.657777641982301,0.27315422892570507,1.05834005006869,2.17,4.81,5.49684409083215,39.7833333333333,72.57915876750657,3.3247760000000004,3.1410820000000004,12.0,15.192297904677098,21.2072870464668,82.6589645162768,2.04041292314102,75.508667816189,6.0,6.0,0.5958755612373351,0.4305275678634643,60.7104509663565,4.774966247884959,39515.982494125,70.0,14.2666666666667,39.39375,48.8333333333333,40.0,-1.37177956104279
BHS,1.0671458244323702,9.047893807427677,4.875894121006517,14.836206490976707,73.0305596918352,16.9298448229788,0.6824341416358951,2.10443665797755,1.31,3.38,6.945840761893418,24.8083333333333,79.00756490760354,2.637094,2.6547939999999994,11.0,58.5788750888937,27.7735162197785,70.634388493177,0.13889147016064,95.86502968033,6.0,5.0,0.24463111162185705,0.2330215573310848,76.489996549083,-1.48482682435505,53360.9921485016,80.0,8.23333333333333,33.81875,26.4583333333333,35.0,0.8513942360877991
BIH,-0.4867978990077971,11.7777190845963,10.8611634364823,15.0283883801236,54.53434785390271,42.1850071131543,-0.45213577151298484,2.73442380884611,0.17,2.96,7.612355875994881,48.3333333333333,78.922,2.555809,2.692308,11.0,24.0429374694788,17.1773651890701,78.2051253156919,0.4174668478355061,71.1207245157645,5.0,6.0,-0.13902088999748205,-0.19300545752048512,54.1749753827059,2.0463232514395,16767.6737567781,90.0,10.7333333333333,59.46875,51.6833333333333,65.0,-0.1310547143220899
BLR,-0.223861917853355,12.791174278387002,10.5859782359031,14.159108838680199,62.0875105284934,42.1507906731719,-0.5139444470405579,4.87527975282095,0.62,3.25,16.8451023402432,46.6083333333333,82.96,2.164584,2.062392,10.0,41.9176642065523,38.8295983954696,73.2711249766278,3.93247852335794,80.4384351247071,4.0,6.0,-1.09083259105682,-0.767325043678284,48.5229965560459,0.8024699252710413,9649.94024279134,90.0,45.6,66.53125,49.95833333333329,80.0,-1.33933472633362
BLZ,-0.2299072742462159,11.081342400094057,9.11461313966177,16.45858351483451,76.99814001241,28.8084315348171,-0.6358137726783751,0.0,0.18,4.96,4.98121875623977,62.6916666666667,84.545,2.2658861507070536,2.0957549693896427,11.0,0.0452707147558951,18.4598161678058,86.5090262195878,1.15173502755964,60.271227571507495,6.0,5.0,-0.4943199753761288,-0.9706155061721801,61.8503566890223,-0.6357994808583946,13725.9840170736,80.0,9.7,56.1875,64.3916666666667,30.0,0.5702634453773499
BOL,-0.7748863697052,1.5769576006293002,7.32457471338062,11.2331470420716,70.55473517614386,13.279097825865549,-0.6004448533058169,4.45996657268455,0.07,4.28,5.53291447826876,55.0666666666667,78.097,2.305616,1.967352,12.0,2.7394415757608,11.931002293005,44.5894992474126,7.273497611931681,34.2370571919267,6.0,6.0,-1.0197318792343097,-1.23873949050903,49.8023324477813,5.569320272234799,6624.68947322063,100.0,46.2666666666667,70.8875,58.4166666666667,15.0,-0.03667673468589777
BRA,-0.4460955858230591,3.08157613195282,8.38895653975315,14.275095400062899,47.4660214958695,41.0095555909251,-0.24938707053661305,16.0001642772964,0.39999999999999997,8.21,5.45703084926473,64.2916666666667,83.492,3.2801970000000003,2.757184,11.0,41.2036122819649,32.7776980511883,50.7372256066078,23.5362475839069,60.1225531131866,5.0,6.0,-0.18995174765586897,-0.20130199193954493,63.2036958322425,-2.22134364710341,17706.7209532829,90.0,80.6,74.84375,70.9416666666667,55.0,0.45197585225105313
BRB,1.2135479450225801,6.964007815015939,10.289327300423501,17.7579832178247,79.4450500886034,29.729611865558095,1.0439023971557597,12.749114192426118,1.5499999999999998,5.33,0.663706997456297,54.547627309528444,81.877,3.041997211784754,2.940145037893647,11.0,32.8337532600983,38.11080297363599,73.5348552413266,5.21972030532407,79.1376794846714,6.0,5.0,0.46856135129928583,0.7632915973663331,75.0264335812216,1.9128430960913196,40552.322883284,60.00000000000001,34.72746481503912,49.55,56.547669743572555,25.0,1.0857301950454699
BRN,0.5312004089355469,4.7488988110068,11.0715627692031,23.171483591018795,50.75659879845734,27.166617883697935,1.0486989021301298,13.5766744202278,0.7999999999999999,4.42,0.0030135317414339,32.58370278416533,79.3948747050729,2.9064930000000007,2.7818179999999995,12.0,87.2285249153242,3.31993245604964,67.8871990558572,22.7460992485266,55.1166814881303,6.0,6.0,0.580995678901672,0.5358220934867859,42.9760421304837,-1.67127738753418,31075.966165821097,80.0,13.002045164608532,38.59375,31.975197715253636,30.0,-0.900396168231964
BTN,1.0898759365081798,7.18904732657744,12.623285080124099,16.6230454960971,42.7991335435686,30.7988652707091,0.4989828169345861,0.0,0.0,1.1236250089677597,0.63263976075642,35.375,77.5074553767461,2.195238,2.209524,13.0,7.116979038706885,5.633795734241115,1.05892932456891,0.159198382972381,6.67182757467804,7.0,6.0,-0.6910176873207089,0.5107008814811712,43.4015603426375,9.76425679626134,9551.41511143385,70.0,48.1333333333333,62.33125,37.025,20.0,-0.02608508057892338
BWA,0.8669512867927551,4.85264133334105,8.44034922621483,13.2476538011318,62.6602239391084,34.8689233635116,0.49738931655883795,0.424915581396886,0.11000000000000001,2.65,1.39543021557454,47.2166666666667,78.5450040537159,2.885162,3.049388,13.0,4.01183077540037,23.356148839233096,56.954857550345,1.40959257079517,17.4630044540152,7.0,6.0,0.7277979850769039,0.379932075738907,54.1248911898208,10.2888818935891,16921.4172901031,66.6,43.5333333333333,62.25625,50.56666666666669,30.0,0.40300980210304277
CAF,-1.30511975288391,26.204701007013504,16.0897752358952,30.772999358654598,45.812795582219,15.522591687419798,-1.80731046199799,11.77186175421,0.049999999999999996,8.24,7.2080889453104735,11.5583333333333,74.10854856099148,2.125771040226165,1.8927041264043705,12.0,65.0834742603674,9.2459911293074,44.5929980318686,9.99623432765642,68.9167241382394,6.0,6.0,-1.41679394245148,-1.8510274887085,42.7610872146136,3.915635817552431,2200.25694280444,50.0,6.001230112687991,46.46875,15.0333333333333,15.0,-1.08043265342712
CAN,1.9444655179977401,0.596050944805398,4.65117202502206,12.5059231913524,70.0556046858154,40.3553135344489,1.7445410490036002,14.0996116936098,2.12,7.08,8.20562037854801,82.09166666666671,75.468,4.100897,3.952071,12.0,60.0008552119418,37.1529087994415,90.2412473799919,4.90056922986077,73.2427967535695,6.0,6.0,1.72741413116455,1.8009147644043,67.9588532993538,1.84776012865773,73259.9753654796,100.0,95.1,59.20625,82.0916666666667,95.0,1.44561123847961
CHE,1.9429864883422903,0.729731055345652,7.29930969713217,15.7299322867651,62.7619190964335,32.6828848178632,1.9717808961868297,27.335457169438,1.0614229547,3.6620921659000003,12.057610884672002,81.575,80.987,4.036379,3.8799059999999996,12.0,71.3556606391291,63.3158898676024,79.541787283859,10.6509872161317,80.0546913232847,6.0,6.0,1.9003796577453604,1.9061628580093397,72.2578917141274,2.1669264141280604,144133.061616014,100.0,86.8333333333333,71.88125,73.2416666666667,90.0,1.5323622226715097
CHL,1.02276110649109,1.83263616219253,8.2490296702381,10.8567402511617,74.9454944751709,22.724680691715605,0.833843767642975,8.42437955941115,0.53,8.8,4.00467248109111,66.2416666666667,84.681,3.5045310000000005,3.1904760000000003,12.0,11.4536977778114,7.95903970450296,49.9002404444047,29.9951151934477,47.1027232803778,6.0,6.0,1.36390829086304,0.9603935480117799,58.98263633260271,2.53339262067811,24421.62255821,100.0,81.0333333333333,76.13125,66.2416666666667,75.0,0.9958195686340332
CHN,-0.26809430122375505,1.74447934478824,6.87223521109835,11.2458613337062,61.0924218471326,28.159617608631304,0.3563837707042689,30.2545232296357,26.5,23.76,12.2034646075309,32.3416666666667,72.37108993438851,3.676702,3.318883,12.0,59.12773771778209,41.4512685204304,72.6568869325293,10.4615165801379,74.2713704506442,6.0,6.0,-0.314001739025116,-0.32396873831749007,53.288193664418905,7.90546238191196,19677.6696456377,83.4,48.5333333333333,58.90625,32.3416666666667,45.0,-1.5593478679657
CIV,-0.5554749965667721,10.622810858708386,8.562662770088847,12.941686451253346,71.6450981665053,12.750582678209,-0.7363792061805728,8.59367223098391,0.12000000000000001,4.16,10.7262428087142,34.3916666666667,64.941,2.61577,2.666667,12.0,32.2198869359824,14.989795857178,57.3568640388945,9.33714649724051,44.6356388546098,6.0,6.0,-0.42282676696777294,-0.663034617900848,54.493573696894,9.616781202161322,6964.631934566859,70.0,41.5666666666667,71.975,36.0416666666667,15.0,-0.310144811868668
CMR,-1.1794182062149,13.546546623561397,4.31495313303808,7.64700144725822,58.38563676827311,14.7879843298168,-0.8227867484092709,5.61841773540935,0.030000000000000002,7.6,7.21887219951956,33.175,75.87929062577402,2.036961,2.090909,12.0,10.7007558111319,7.61195832912182,59.30181940799609,17.4526369833169,46.1212741401628,6.0,6.0,-0.8093040585517879,-1.0590637922287,50.46646052417119,4.428686025570541,4613.75416030032,80.0,47.4333333333333,69.375,33.175,35.0,-1.03096854686737
COD,-1.36702644824982,15.98383220242777,10.4363323195059,18.604900331581792,55.390511483509,12.5741462017211,-1.5598304271698,0.310225164953757,0.04,2.01,4.53457082126078,18.555973772857175,67.817,2.369828,2.223113,12.0,20.251387139650554,10.981170804460122,33.3451179109684,27.2599571018512,42.4367035829335,6.0,6.0,-1.3217271566391002,-1.64798176288605,44.4535955216769,0.968603132738124,1946.8344965315403,50.0,8.082867856534415,56.66875,20.425,11.244907223054906,-1.41227197647095
COG,-1.22733891010284,8.01816705884771,10.6322264163974,17.1211208082035,50.017772072259,20.840382736834098,-1.1338357925415,1.15950410511852,0.030000000000000002,0.57,6.38700321556924,32.2666666666667,77.87393542438048,2.484848,2.0,12.0,96.1244811141298,2.41531841479683,48.1669710808861,13.4492429321121,77.1961482941726,6.0,6.0,-1.2065657377243,-1.14950513839722,47.2058789987295,-1.6158323534703996,6798.0029387719505,90.0,8.7,52.39375,32.2166666666667,30.0,-1.16153788566589
COL,-0.384617507457733,3.12453653608401,8.73123155064112,11.4422344966821,55.57860496355881,29.0410618312755,-0.03696658462286007,10.1857957756345,0.28,9.21,5.82495126267622,46.8916666666667,77.097,2.55337,2.207971,11.0,42.8459364152393,23.3348940399623,69.1726177791226,4.55321897200099,54.0073140124106,5.0,6.0,0.3390253484249108,-0.26606816053390486,56.8986156229234,2.37641534876936,11856.9627584391,100.0,79.6333333333333,81.425,46.8916666666667,50.0,0.1221259236335748
COM,-0.7067937254905701,21.675010733536,8.87767264717397,17.3914067053042,54.29960426657227,27.733888103085658,-1.6781952381134,0.230530375770608,0.07,1.84,22.7795662202017,20.820528805660057,73.73359736083479,2.438267,2.632571,12.0,15.598687517535176,15.565521155414567,40.2713553813254,7.66649254275499,43.91456766813,6.0,6.0,-1.09867775440216,-1.0484173297882102,54.1737474981062,3.83099652305179,5932.72183145762,60.00000000000001,23.779673481574562,54.49375,24.163012853093147,20.0,-0.29128330945968606
CPV,0.8441473245620729,6.551479803897834,9.066533027680295,19.561079231720626,54.2257323414624,35.5096601237289,0.1137038171291352,9.02369189226789,1.076858766478639,5.07,5.1178427936432,53.8666666666667,78.58604849520316,2.7435963922334627,2.8285886717243534,12.0,0.169802427086025,27.1,95.1498808626671,4.5564126403500795,83.6289700102374,6.0,6.0,-0.19408725202083593,0.2849155664443969,69.284837494372,6.550595298059701,10218.2322203135,80.0,45.2333333333333,59.2625,55.56666666666669,25.0,0.9739549756050112
CRI,0.6783108115196231,1.55323813386631,7.656242887949261,12.2280379058945,47.2394864292625,24.720070746209803,0.28387451171875,18.4424705219172,0.65,7.200000000000001,12.823160983734702,64.0666666666667,75.476,2.773504,2.325641,12.0,49.9144487584946,15.2178350203993,73.242583364202,0.645438568525117,62.4046188892414,6.0,6.0,0.5264795422554022,0.43104165792465204,67.455208004105,4.2502142814874,28716.6507803047,100.0,72.1333333333333,73.98125,65.71666666666668,80.0,1.1179099082946797
CUB,0.13558876514434792,15.282039759909559,11.693776378705332,19.054966777705193,46.343854973265984,33.79886458104824,-0.12464915215969088,35.0033320156303,5.55054090247647,6.62095393713635,5.352454721135668,39.91881463516552,73.33177190431866,2.3125,2.375156,12.0,35.1927713262075,16.22284767909,56.0856772449357,13.1265822348937,39.1361129521744,6.0,6.0,-1.35518074035645,-0.4588594436645511,72.0484914241036,1.2412446808245807,19303.2444932968,60.00000000000001,23.673519288321028,49.4375,39.063181463364465,23.70331343221722,-1.5597608089447
CYP,0.7894544601440431,36.6991177413136,10.1841003639361,16.3895778836871,64.6877570900782,37.0664626032808,0.9262667298316963,13.3285149968646,4.8,3.55,7.716020757651296,73.7333333333333,81.93,2.538943,3.111111,12.0,38.8261107570446,18.778928136419,70.5019993354705,7.46702236472057,84.5411860159778,6.0,6.0,1.0404248237609899,0.6931608915328978,74.5691185819827,5.19231101517961,34573.7897052966,80.0,49.099999999999994,53.90625,69.5666666666667,80.0,1.0465184450149498
CZE,0.5559455156326292,4.52193536660192,7.227729028014121,17.1175569366507,51.924151167895,39.7479149437561,1.00811576843262,16.8728021438796,12.72,14.24,13.3313254352966,78.4916666666667,75.68,3.84138,3.580444,11.0,69.1075969392362,51.2243356561238,93.0698329429553,1.61413126946418,88.046675543233,5.0,6.0,0.9737192988395688,0.9883269667625428,54.8701536021871,3.04846564274939,34942.532366013,100.0,61.33333333333329,70.1875,78.4916666666667,90.0,1.0252814292907702
DEU,1.7812939882278398,0.6714331396598,5.1721104142735745,11.348696217085964,53.88731464113591,44.919355353235,1.6601879596710198,18.0827014214761,4.71,8.5,8.54119625243339,72.7916666666667,74.031,4.26539,4.123067,10.0,74.3429791732149,60.907076870162804,83.6682044827597,7.797164033668661,83.445423214758,4.0,6.0,1.8065539598465,1.58330154418945,62.35940673695939,1.7903083794531396,73980.4159059453,100.0,90.6666666666667,66.075,72.7916666666667,95.0,1.3646674156188998
DJI,-0.6897622346878051,22.4733058554676,5.7497855510536,13.6663923018352,48.27935542544636,26.687237391599794,-1.039555311203,6.457786647726307,0.44746475655229,3.49211136325136,9.29949521000075,25.266666666666698,70.809213939573,2.090059,2.374478,11.0,20.71773585847728,14.584100156468557,8.58230530136282,0.0181938746263945,50.005193067375,5.0,6.0,-0.7495781779289249,-1.00072288513184,80.6844688233518,7.98787169527027,13611.026055322,40.0,8.16666666666667,49.71875,16.9333333333333,5.0,-1.37110710144043
DMA,0.6241733431816101,14.450859,3.393465,12.658587,63.0349448469174,49.1722865039638,0.16849443316459717,9.62334924307427,9.521672762039454,2.7532958731937214,1.5607319737821699,30.076659654853668,80.34291176507813,2.5531850432154095,2.4318180998776295,12.0,48.07664943986311,21.167913823613357,80.2173137620529,0.489893738320397,78.6733533065479,7.0,5.0,0.1786153167486192,0.6499630212783809,58.9928188016829,-0.09007404924746301,32169.203760764798,50.0,18.561143284004313,46.25,37.68306677844798,40.0,0.898667991161346
DNK,2.20300269126892,2.65748344310486,5.1392650088198,18.4358634946399,86.7312631480931,52.3726295883545,1.8211770057678196,14.8833242354843,3.67,7.719999999999999,6.44246339990486,72.0666666666667,76.799,3.736071,3.819922,13.0,59.4273663617863,53.8289089744502,87.9308356086262,5.83540199168053,86.6886599664466,7.0,6.0,1.5636423826217705,1.88294720649719,65.5816572655399,2.731650430895341,94431.9267935234,100.0,62.89999999999999,63.225,72.0666666666667,100.0,1.5420445203781097
DOM,-0.810472190380096,1.73698833018976,9.103997265386512,14.0931604720066,72.1528265765035,15.3039488125655,-0.29073977470397894,4.42181482516597,1.1,4.21,1.7715303518991,29.6333333333333,84.464,2.627222,2.387879,12.0,52.265032069809955,10.783988765691635,75.3608434686507,1.78401278766438,65.8297631683085,6.0,6.0,-0.009296678006649186,-0.39412418007850614,62.013067204825106,6.720395181729328,14919.367088397,100.0,48.6666666666667,65.875,41.3166666666667,60.0,0.18185590207576777
DZA,-0.673700511455536,12.0891590616386,9.87097594297719,16.2490388873155,56.23758861981917,22.611074899618707,-0.4647088050842291,0.489614088330072,0.02,5.18,5.62150628720724,49.8916666666667,75.88468627808352,2.856771,2.368421,11.0,6.051154243078041,2.6932622307606,78.0920035981461,3.04263039988511,62.8226187267845,5.0,6.0,-1.2414299249649,-0.9166588187217711,52.3939905220294,2.5484202266127096,15222.589961613901,80.0,6.500000000000001,56.39375,55.75833333333329,25.0,-0.861599445343018
ECU,-0.68079274892807,3.96281179223158,11.8708740707555,17.1138612397938,38.9528348520289,29.3015960300657,-0.38357067108154297,9.19247360777488,0.09999999999999999,5.62,2.96722543556703,45.8416666666667,80.581,2.649334,2.63938,12.0,15.4135950909072,13.9034550358732,69.4661806615592,11.4059276508186,52.6174368141153,6.0,6.0,-0.9584743976593022,-0.6490836143493649,58.567451344755,0.6183907558626914,13533.308243741498,100.0,86.4666666666667,72.05625,43.325,50.0,-0.24726963043212902
EGY,-0.5908931493759159,8.901565909715005,9.760863638270894,13.34275763912973,63.90509814397059,16.71352428068556,-0.5361688733100889,0.504375385317036,2.82,4.21,6.54196677936205,62.34166666666669,77.644,3.150352,2.74962,12.0,34.6862673070526,19.842587030024696,76.4488312679121,2.31640218917744,71.5377246376665,6.0,6.0,-0.8928759098052977,-0.477475792169571,54.48328412194581,3.12824985696246,13503.935969649,100.0,77.5,79.85625,63.991666666666696,60.0,-1.20482385158539
