Country_ISO,Control of Corruption: Estimate - WDI,FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSERA - Return on assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKRTC - Regulatory Tier 1 capital to risk-weighted assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSLS - Liquid assets to short term liabilities (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GC_GOB_TAXD - Proportion of domestic budget funded by domestic taxes (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",IQ_SPI_PIL4 - Data Sources performance index (Statistical Performance Indicators Pillar 4) (Index) - Goal 17 - Reporting Type: G - Units: INDEX - Nature: G - SDG,Labor force with advanced education (% of total working-age population with advanced education) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,"Services, value added (% of GDP) - WDI","Services, value added (annual % growth) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
AFG,-1.49336087703705,13.32710756408461,2.0615453673283604,16.27952839126738,80.91775525217693,57.72122973897675,-1.61153948307037,0.0,0.0,0.65,7.8285162401741095,20.4,57.91,13.0,0.34096398983307297,8.46496563965005,7.04116793174954,7.233217409782001,13.3676739995554,6.0,7.0,-1.3891630172729499,-1.83140671253204,52.5721090890613,-5.916751604059361,3432.5352339682204,80.0,59.4333333333333,72.15,21.216666666666697,45.0,-1.07826685905457
AGO,-0.93506121635437,12.2238112230323,-2.76491389924244,17.086856191151,35.8480643750808,50.375181853946074,-1.25748455524445,23.394621384716405,0.01,2.85,18.4351987850453,43.2166666666667,72.86583601524585,12.0,19.9245498463986,2.9851377714091796,21.7960540567974,67.7390003964783,56.591192505010206,6.0,6.0,-0.8568534851074219,-0.9510588049888608,45.3591604963738,-5.750860176493702,10939.6222690949,80.0,62.7,69.9,48.25,35.0,-0.816005945205688
ALB,-0.573538780212402,7.65009174813949,1.2858332296890598,17.2253643405423,46.937267849233,55.67062316550422,-0.1551212221384051,0.285854495639881,0.04,2.62,3.23621181177001,73.025,75.903,11.0,8.41383121228382,6.309991588214281,77.8444411244557,2.33172975777674,67.1566244825442,5.0,6.0,0.22196723520755793,-0.37802821397781394,45.7213497398907,-3.9358755697404617,11850.0384265879,100.0,68.6333333333333,78.2625,64.6916666666667,95.0,0.08632544428110098
AND,1.26545393466949,12.0931317117545,0.4846264999922367,23.93534523765929,55.64879630929024,40.50124395975119,1.7492413520813002,23.0406088299837,21.3,5.880000000000001,5.15972527394617,47.996766898436135,82.19452451217873,12.0,57.903097603528394,35.29603734702131,68.83645122543695,27.838700144743935,97.3502269793651,6.0,6.0,1.33542132377625,1.61518156528473,79.8154154929299,-8.594721769566762,62053.952297065305,40.0,55.40277518500466,34.25,43.96682447189288,10.0,1.08533525466919
ARE,1.0836139917373702,7.57146032262558,0.6690091743546502,16.9782421287167,38.6690568272087,37.8392166242432,1.2852668762206996,5.37704492826553,9.05,13.26,12.489798538952533,57.4916666666667,77.30265259001173,10.0,13.354095825221203,40.80474789873929,48.971264787401296,15.054024713510598,43.376611158588,4.0,6.0,1.07433104515076,0.8751359581947331,58.71544595201411,-9.92581588014401,53077.7059321534,90.0,45.3,64.7125,55.8583333333333,75.0,-1.17806625366211
ARG,-0.16357006132602708,4.15006400338998,3.47258953164076,22.3423799869358,69.2200197388007,41.4919089055146,-0.254261821508408,6.90388925607922,0.07,9.05,20.9927501850158,59.35,77.242,12.0,36.383623583927,26.2580690795814,38.8830342809519,20.5026190003547,37.0009921160084,6.0,6.0,-0.498344272375107,-0.48626595735549893,54.8578674557962,-10.561133930038002,24015.5390707473,90.0,80.8,81.2375,73.55,35.0,0.584501206874847
ARM,-0.0034749738406389306,6.55481572888625,1.28341851216895,14.7013585293704,108.798496809401,71.73894105817192,-0.30454742908477805,7.14063667161287,0.42999999999999994,4.92,28.8556898152257,60.89166666666671,73.862,10.0,11.9105079721815,8.3120055254733,69.4516318435223,11.569124627356,58.90475638976219,4.0,6.0,0.238748028874397,-0.12583142518997198,53.2412027973394,-8.700000000541191,10274.728052909,100.0,84.9,83.9,60.8916666666667,84.99999999999999,0.04734789207577727
ATG,0.23903852701187103,7.398022,0.42364199999999996,28.58009,42.584291,47.93414708430226,-0.20479480922222112,0.0,0.0,1.3007245527210862,0.912605827998774,47.775000000000006,75.692839904862,12.0,18.535145372350414,13.629100734651821,7.9558804707251,0.0080882585256229,79.8362354722775,7.0,5.0,0.49769371747970614,0.4073811471462248,67.8301000676913,-22.328865092023,26491.64369057182,60.00000000000001,28.866666666666703,59.06875,49.425000000000004,25.0,0.7415947914123537
AUS,1.63298058509827,1.10778271314938,0.38855004862513104,13.9885740630018,37.0115255193334,66.2136425657845,1.5733532905578602,21.4757898705835,1.04,10.98,3.86127547831477,73.9666666666667,78.31500000000001,12.0,15.333354810498001,27.3357562202963,48.2963149754656,46.818957427063,53.3072171496599,7.0,5.0,1.8139469623565698,1.6150035858154297,66.2547020974296,0.569205220575069,104849.816716991,80.0,89.7666666666667,74.90625,73.9666666666667,100.0,1.29898488521576
AUT,1.47770941257477,2.38904558369577,0.42972703302727605,17.3768481860298,78.0292710566669,46.6177721187708,1.60586321353912,12.2718957660446,3.09,5.480000000000001,13.790753531074,77.45,76.765,10.0,62.5373078595188,44.7478353463958,90.1962231093238,3.6597986080962603,89.2730829833855,4.0,6.0,1.3952273130416901,1.77060890197754,62.8123620241372,-6.3674721553765705,77281.6199951113,100.0,92.0333333333333,79.4125,70.8166666666667,100.0,1.39462888240814
AZE,-1.07807588577271,12.313848785837049,1.3832160358859067,16.0555287060078,85.53959593417122,37.8510731004795,-0.15526370704174014,7.06727951722298,0.14,5.86,2.48115245605668,57.7416666666667,74.09917585526377,10.0,34.2449607468939,11.6344259206884,61.12476309233611,5.81352717725072,54.4869708270372,4.0,6.0,-0.33604013919830317,-0.7296427488327027,42.3542363329985,-4.817835192983491,9619.27777523016,80.0,68.1,68.49375,57.7416666666667,80.0,-1.54086601734161
BDI,-1.56340169906616,11.985465053212936,2.1051533942464014,17.276077187360933,72.62335745060983,66.3898159385413,-1.30248296260834,0.120495501588776,0.030000000000000002,3.01,4.88025400715623,15.7416666666667,59.157,13.0,0.988408873085354,2.78920380915672,54.4372631069458,1.31952351839635,43.8530536878791,6.0,7.0,-1.06177186965942,-1.34065091609955,47.1778946347437,4.882736495226,2483.44817441381,56.6,64.0333333333333,77.00625,17.3916666666667,35.0,-1.52661275863647
BEL,1.44580173492432,2.06995809018823,0.5350248582042978,18.225633431106,32.2648276600717,50.55572674680911,1.0782352685928298,15.2618615789713,2.32,4.44,12.8507657947192,66.3666666666667,75.472,12.0,59.5539420763552,52.8090438946842,88.7946154120641,3.1692724525476494,84.872523356833,6.0,6.0,1.3436357975006101,1.3275940418243402,70.3395076969123,-3.884938933659409,87742.218664429,100.0,82.2,66.175,68.0666666666667,95.0,1.27814042568207
BEN,-0.03998234868049626,5.527724798360605,1.8982646121443187,18.35684526310931,66.62557968331822,54.28228737425394,-0.29091385006904596,1.84364942977986,0.049999999999999996,2.36,0.118118539960545,32.475,73.69249703581112,12.0,18.135224290135426,14.636672465340716,13.801178910557601,14.7114746494453,43.5641727632035,6.0,6.0,-0.48343175649642905,-0.76691859960556,47.8973320949726,4.8566203600341105,3282.6343846208406,80.0,69.9,74.4375,42.4583333333333,35.0,-0.07577693462371837
BFA,-0.12219851464033102,10.105402761304424,1.9645371190697254,18.3002213391832,62.50356320128583,55.46956508388621,-0.708106637001038,3.40123479951733,0.02,2.65,11.0546607848114,33.325,74.5406160887278,12.0,17.600936977867708,12.113490551213749,84.0778541461392,0.709967076295913,48.9986623785384,6.0,6.0,-0.48270034790039107,-0.468718588352203,44.9534162457844,-2.3485765399542387,2498.9054877341,80.0,35.7,71.80625,35.84166666666669,45.0,-0.18943980336189306
BGD,-1.00371217727661,7.7375487337044495,0.8289377635917828,7.4221056128555105,52.4414611554145,55.27154524177071,-0.7794913053512569,1.984202755183011,1.534636432133535,5.927386217989319,6.72914895537017,53.6833333333333,73.00572835641526,11.0,1.8696778955494802,7.8146241914631105,89.053874233136,3.32509861191502,37.1476178868783,5.0,6.0,-0.9062135219573969,-0.5655311942100519,51.5113093348259,3.9328627376918583,5486.11145238345,90.0,60.800000000000004,79.53125,51.2166666666667,25.0,-0.769459009170532
BGR,-0.3223497569561001,5.79835202186254,0.657259969662746,22.099659293471802,36.3461482856908,50.99153666835591,-0.21402783691883104,11.3032725784223,3.42,5.66,23.0128113757262,70.6666666666667,73.791,11.0,48.6743153226836,30.3854875283447,77.3427852102542,4.46236690402224,74.6710263462211,4.0,7.0,0.4609907269477839,-0.12767298519611403,61.51637250889111,-1.72692304908621,18208.2991860847,100.0,91.0666666666666,63.53125,72.3166666666667,89.99999999999999,0.2593867778778081
BHR,-0.0929783880710602,13.815050081219766,0.9378681683028588,16.190163136250856,69.94476317498399,10.1360429965039,0.3904401063919068,8.97366105587992,1.11,4.37,7.81525497469721,59.5666666666667,79.71925741473093,12.0,29.4544984371329,24.6325720715985,72.1152961259372,9.2386390688707,65.0280892727316,6.0,6.0,0.6148574948310849,0.454586416482925,57.82307169970951,-9.439941872374312,38898.5022308956,70.0,72.2333333333333,48.2625,51.23333333333329,30.0,-1.45315587520599
BHS,1.1062871217727699,15.387702238364147,0.771272699170487,17.994284575237707,59.70117015523298,64.1090634649314,0.4052589237689971,3.044762602524,0.71,3.01,9.918555594159203,28.533333333333296,77.69965332857637,11.0,36.4106255675865,27.773516219778504,99.3870864608734,0.0490907018543499,93.8119993704694,6.0,5.0,0.0013661537086591367,0.021098349243402387,76.4657634707426,-17.2142493638677,49535.703868447,80.0,28.6333333333333,38.55,30.183333333333298,64.99999999999999,0.913996696472168
BIH,-0.643099904060364,6.12240215634338,0.745683965876277,18.0835014228511,51.3422147737663,45.3408543989652,-1.07570326328278,4.61445247367362,0.16,3.05,21.1508641636401,57.4833333333333,79.669,11.0,28.830813982320198,18.5629794543566,78.9174654333408,0.400736121246332,68.6947080010615,5.0,6.0,-0.182392880320549,-0.31613734364509605,54.6561575085516,-3.9802525276220004,16251.655334052699,70.0,62.7333333333333,65.01875,55.7833333333333,60.0,-0.3233914673328399
BLR,-0.13419410586357094,4.82924273960356,1.4828312056785204,13.8654625234264,122.90407310653701,52.5319520645353,-0.8296582102775572,5.09812592249613,1.02,3.91,30.7273885930174,54.5083333333333,83.37,10.0,44.3246995544073,37.7848664016924,71.6083939791328,4.40648300700089,76.7140068257299,4.0,6.0,-0.799875795841217,-1.08517408370972,49.0118941389573,-1.4439575697048381,10123.1234482914,100.0,85.3,71.75625,66.1916666666667,95.0,-1.45295298099518
BLZ,-0.19325411319732705,22.354150979498,1.5457938059069096,19.4578659560507,39.7619493331622,50.92779260966571,-0.603579580783844,0.938240933761362,0.049999999999999996,2.86,10.8241374274999,64.3416666666667,76.66097286992193,11.0,0.220423143195051,18.4598161678058,79.5764134393033,0.391210042249915,54.2583557703979,6.0,5.0,-0.55057954788208,-0.8265395760536192,61.432709453292404,-16.4601963953301,13203.0454348299,70.0,62.4,58.34375,62.7416666666667,30.0,0.5213234424591058
BOL,-0.8448246121406559,1.50757622452981,0.865986961479821,10.8913868450558,44.764987851166,56.04711783812674,-0.726455271244049,4.32521785105525,0.08,3.31,11.6433157730719,55.7166666666667,78.413,12.0,4.35854530971404,11.941977455076103,36.6080367961643,5.312860686606,30.7897314889406,6.0,6.0,-1.03529012203217,-1.21863114833832,55.7778796225764,-10.2554696300706,5605.77440194421,80.0,66.3666666666667,71.41875,55.7166666666667,30.0,-0.08645240217447257
BRA,-0.4290834963321689,1.86754766697946,1.8685488522875295,16.3539560806261,308.549603472829,45.34394606274629,-0.4657092094421389,11.3500942678804,0.32,9.79,9.27436242667849,70.575,80.02,11.0,32.0180049887767,30.4032310241011,42.6549273426387,37.4183967403426,55.187138613973005,5.0,6.0,-0.11101152747869505,-0.23191976547241197,61.44844464119489,-3.7381071833060724,18157.7443533616,90.0,87.0,74.1125,74.7416666666667,69.99999999999999,0.287395060062408
BRB,1.19359374046326,6.71477134227157,0.8563295669783838,14.5641202651616,39.1506895101924,48.78501864964783,0.4437851011753078,20.3038221331687,0.52,4.85,9.900008635600793,51.76434142802466,79.08904892482323,11.0,34.9789791325696,38.110802973636,63.5866508075254,1.33927117105402,87.5830134281774,6.0,5.0,0.4677958488464357,0.2943812608718871,73.5706161400394,-15.3258513559077,34811.7087016991,60.00000000000001,61.92436468469681,57.4,58.04886093879379,35.0,1.1250011920929002
BRN,1.24801528453827,3.8727769630135005,1.6753389562009304,20.4953552538265,89.7391628940816,52.12415526322776,1.3833093643188497,1.3389570491639102,0.04,3.97,2.08888615629109,51.5916666666667,83.166,12.0,6.7290697464335,3.31993245604964,56.757001144007795,36.6063507062709,58.170633590315894,6.0,6.0,0.9049014449119572,0.8977591395378107,41.4503545662141,-2.0829684431788285,33231.7866632443,80.0,69.3333333333333,48.375,43.2583333333333,45.0,-0.929686605930328
BTN,1.61837184429169,11.6947136976512,0.11980151498358099,11.448391560708599,65.2398179389213,37.6358526084993,0.30556726455688527,0.0818080898528299,0.0,3.2816131935144495,1.31904027011223,40.5083333333333,87.012,13.0,4.940765781923456,13.930974902746476,1.5676634469692,0.156683967690863,6.185389743323059,7.0,6.0,-0.33075085282325695,0.5769569277763371,49.9816378154438,-7.628418805658672,9522.73713482068,70.0,60.599999999999994,68.35,44.675,15.0,0.15107737481594097
BWA,0.6107758879661561,4.32343937171923,1.8506995110851598,13.8150528123733,18.1136952265135,58.00138894987201,0.1678792685270312,0.405712803492277,0.24000000000000002,2.98,5.41482658676646,64.925,78.968,13.0,4.97024510230536,28.73399450937,58.9888667768084,0.0840134022953446,25.5882743871598,7.0,6.0,0.5275862812995912,0.38222190737724304,65.9173322923721,-1.2607040981595083,19044.7398164159,60.00000000000001,67.5333333333333,70.075,56.5416666666667,40.0,0.4887633323669428
CAF,-1.29501795768738,17.4533882746522,0.38423927537806607,23.344158730656805,199.252759043532,40.1640336385884,-1.7287937402725202,0.67083835551212,0.26,5.910000000000001,10.071469908339768,32.393059806014854,71.15057415377505,12.0,64.2206149813527,9.2459911293074,63.6344195716846,9.61511699568597,44.943912886815,6.0,6.0,-1.50229716300964,-1.75423848628998,39.0027421513241,-1.2093907010153497,2610.03688361507,50.0,49.73095455333044,57.2,32.32631203231046,20.0,-1.30338644981384
CAN,1.56571280956268,0.529013916915578,0.7828024108518548,13.9335345065963,77.9672516473989,56.90420934870881,1.5983128547668495,16.7587089775244,1.7199999999999998,7.71,14.55803443525,82.0166666666667,73.017,12.0,54.7225706283699,34.1367386527645,89.4793459293693,5.78502964195127,70.6347565150087,6.0,6.0,1.5925897359847998,1.61910331249237,69.5597799800588,-4.681232051768318,75137.4186851377,100.0,93.0666666666666,67.1,82.0166666666667,95.0,1.47166883945465
CHE,2.04542946815491,0.754607674363502,0.4499897666516919,19.2918094334016,49.23396740083173,56.43336949039341,1.97202301025391,12.8450867094278,1.0490728917,3.7767842901000006,11.0408472814464,80.1083333333333,81.272,12.0,71.5673552957745,64.4296656152188,82.8401860861496,7.63513723858953,77.1893971585012,6.0,6.0,1.58489263057709,1.7768902778625502,71.7504068814658,-1.4363543199272302,142156.338252084,100.0,90.4333333333333,79.075,77.5916666666667,89.99999999999999,1.5361629724502601
CHL,1.10613715648651,1.55298924761219,0.5312326013402119,10.7131322919367,51.850563076395,61.823589492792806,0.7050446867942811,15.9750583433893,0.27,8.92,6.8357864164009,59.8,80.132,12.0,8.75673675706347,20.3692105521671,44.8886507437666,40.5186973684145,42.3875183120956,6.0,6.0,0.9486477375030522,0.930162131786346,56.3446145785556,-7.69056421475763,25458.3429621095,100.0,77.6666666666667,80.74375,59.800000000000004,95.0,0.99194073677063
CHN,-0.0710281431674958,1.83961969163289,0.7675810577802882,12.0366636119294,58.412601361747996,47.962244673233,0.6439716815948491,31.2766154241293,27.1,24.95,17.0321611541755,43.275,71.9334383271457,12.0,61.361048763153306,41.4512685204217,70.8636322462359,12.8606279922352,70.7799444860396,6.0,6.0,-0.2026433795690539,-0.10250510275363889,55.5482556415912,2.37856525491793,24740.3907339924,83.4,42.4,64.9625,41.625,55.0,-1.65635871887207
CIV,-0.5517267584800719,7.8521787044947535,1.5992333283315396,15.849003581221853,69.16913913394785,60.3910936107412,-0.5391485095024111,5.11294024947147,0.030000000000000002,2.77,16.1818250643084,38.4916666666667,72.70738857719797,12.0,23.4432541475529,14.989795857178,53.2806695329895,16.7216496731737,42.3642269739562,6.0,6.0,-0.38134774565696705,-0.656908571720123,55.5728121351951,1.920581510984138,7228.31443339899,70.0,64.1666666666667,74.6875,35.1416666666667,40.0,-0.530299067497253
CMR,-1.13953602313995,15.785486693061198,1.7691314987657096,12.8151371053984,182.391827346441,65.5721133820144,-0.9314109086990361,3.08382242415572,0.0,2.8314964796904056,8.75036648013868,32.5083333333333,69.79039956314043,12.0,12.6425003072956,7.61195832912182,48.8321832830577,30.7285312627196,50.0702871775024,6.0,6.0,-0.830199360847473,-1.16767132282257,51.7619207732303,-0.5164784995195946,4762.9939626031,60.00000000000001,63.8666666666667,74.375,34.975,35.0,-1.2054191827774
COD,-1.59274351596832,7.696446986824781,0.26659106827910795,11.6147573295926,42.8025345389201,56.13414132206211,-1.7449086904525797,0.506820617005321,0.01,1.99,2.65929597626684,18.2,61.018,12.0,16.187790554658648,14.119506413741687,18.2738235709807,53.98392205011929,29.054401722864295,6.0,6.0,-1.51124560832977,-1.82387900352478,48.5387767038177,-0.8105162674655744,1938.7149725268303,40.0,68.0666666666667,64.56875,23.25,20.0,-1.25421500205994
COG,-1.4606523513793899,21.0468326170321,1.0553437194136197,18.4572224253154,174.430579733466,29.891826354201,-1.25440239906311,4.54987327780387,0.02,2.63,1.64817631998813,29.466666666666697,69.87691846275112,12.0,57.089411612541,2.4153184147968303,19.4358911968196,65.3136560457672,51.166044904755694,6.0,6.0,-1.4521666765213,-1.11921632289886,49.9693238336694,-11.7453409286223,5095.78908524864,30.000000000000004,29.433333333333298,52.28125,21.95,25.0,-1.27874207496643
COL,-0.2524985969066621,3.67474893917793,0.939781873529779,14.3801230274099,37.9366464723237,47.8190316013161,0.008475318551063427,9.91355157220335,0.44000000000000006,10.91,9.03565489505916,44.7666666666667,75.34867456037082,11.0,42.3334228444312,24.7447220220269,61.6030807459664,9.47667702481826,50.10525929528241,5.0,6.0,0.22566641867160825,-0.49140262603759804,60.1218262723705,-5.045059417729591,13086.784955523099,100.0,85.0,85.575,69.7666666666667,55.0,0.143006011843681
COM,-1.20917761325836,23.658144647537,-0.8960667793688087,23.4155241891317,104.293339790243,50.58909350689347,-1.64305281639099,0.574929085819981,0.08,2.0,38.2964238088844,33.30664461016304,69.94205081753799,12.0,27.804223520536016,18.905917910318195,64.6816436124255,0.564824392306333,49.4165955962204,6.0,6.0,-1.25821113586426,-1.27696967124939,51.4464133331555,-3.581326642860958,4451.50911937633,60.00000000000001,55.10506538570797,61.21875000000001,36.19725260715017,30.0,-0.7624647021293641
CPV,0.8461036086082458,10.28264423910872,1.1401881433359093,18.59809113347723,47.0675044956577,53.686753796113805,0.1993028670549392,0.760204522523159,0.07,3.32,2.87512185304491,71.075,79.40286998467234,12.0,1.1764686771354,27.1,98.5267916496456,0.0021220271766861,86.6733610326696,6.0,6.0,0.16089698672294583,0.430836319923401,65.9834164849906,-23.0365926644353,9979.6392806157,80.0,64.8,67.98125,71.075,20.0,0.9123868346214289
CRI,0.6614112854003908,2.41359316382932,1.0524447473254797,13.342525649822,68.3546932452079,38.7099089672603,0.1965003907680511,15.681961032421,0.71,8.1,17.2649557918793,73.2166666666667,77.809,12.0,56.8522923647361,14.159781133373,75.6983661031037,1.96317387801892,60.5341793082161,6.0,6.0,0.47757959365844715,0.49883243441581676,68.2324072882969,-5.492244419951389,31710.8616975262,100.0,87.0333333333333,86.38125,71.5666666666667,95.0,1.12029850482941
CUB,-0.15395447611808788,13.340233577721795,1.1637071870192366,19.113459682670335,70.45898508213959,48.82639850653913,-0.20398867130279508,9.82889880376058,1.12222096619912,4.039581272572694,8.088005431711807,36.29573315280657,73.74150321101608,12.0,15.6935768075301,16.22284767909,65.0038708460714,22.4282534270747,47.957744796693,6.0,6.0,-1.53046345710754,-0.2853850424289699,73.5095759743647,-11.211606872980099,18806.4308308029,40.0,47.0030424399657,67.43125,33.887322335614584,21.073586293140764,-1.41815936565399
CYP,0.3499432206153871,15.0190835443793,-0.1447290081783188,19.2066626872517,39.4630558228594,51.693101369400104,0.8394485116004938,12.2448277312995,1.91,4.54,25.2464841781565,73.4583333333333,82.43800000000002,12.0,40.4606159997852,23.4652478762886,60.3885960990646,12.8510668450236,85.1212273198959,6.0,6.0,0.9932476282119751,0.5472390651702882,74.5571998617301,-3.071693317565918,34872.8765943076,80.0,91.3666666666667,59.95000000000001,67.6416666666667,84.99999999999999,0.9022933244705201
CZE,0.55544102191925,1.91231094967574,0.7137327912935568,21.3908593684595,40.8581264444713,42.9811122143332,0.9109649062156681,22.58251525965,17.96,20.1,19.8131121979571,76.0916666666667,75.505,11.0,71.8414354826788,50.6333820145266,93.1795028513255,1.7025977403632397,83.8167514210486,5.0,6.0,1.2346684932708698,1.0184506177902197,59.5821298700586,-3.18580794377776,37211.3500311884,100.0,89.6,77.11875,77.7416666666667,95.0,0.9785549640655522
DEU,1.8253415822982797,3.62866055347949,0.15518874907636718,14.488884934586926,69.10031865931163,46.0707097200079,1.3136881589889498,15.5031959869375,5.17,8.98,10.7433868234345,75.4166666666667,72.689,10.0,73.3602549259158,60.0417027303486,82.3554938685975,9.42362486089645,83.147949932864,4.0,6.0,1.5779347419738803,1.5201277732849099,63.8751333055131,-3.723538930190239,74369.9439340634,100.0,95.3333333333333,71.63125,77.0666666666667,95.0,1.3739091157913197
DJI,-0.7529145479202269,13.2506636381681,0.6370426967711468,13.8166016712203,69.3157867984981,48.39541824585673,-0.761062145233154,0.0,0.0,1.6565668273250898,9.33744756610563,17.5583333333333,70.10677263245027,11.0,21.694448647982032,20.44446020210311,9.43762149796641,1.49900834714323,47.0658273588807,5.0,6.0,-0.8570296168327332,-1.04298675060272,77.268147602583,-0.7164126855738713,14345.2246019592,50.0,59.7,51.69375,13.3916666666667,25.0,-1.40703856945038
DMA,0.5567845106124881,15.011725,0.9157659999999997,16.386709,56.813337,50.00734240384697,-0.12676858901977509,1.69441012466024,0.0,1.747385935758831,3.53065952843058,52.3166666666667,77.03834171281058,12.0,32.32186224806941,21.241605030541873,65.5398766117739,0.0877437723422225,77.1969889825843,7.0,5.0,0.26851928234100314,0.791576862335205,59.6260896964605,-12.409149545354401,38684.93353310708,50.0,32.8,47.58125,42.3333333333333,30.0,0.8708876967430113
DNK,2.2364861965179395,1.40572759059854,0.2996669688343051,20.606860990466803,59.32275736333409,88.3089593738695,1.8400673866272004,13.2343925466707,3.95,8.42,8.5952783460926,77.9166666666667,76.925,13.0,60.6673900589058,55.6921806472404,86.5916478282043,7.221559117382479,85.9665525500476,7.0,6.0,1.7857245206832904,1.8067936897277799,65.9864386706891,-1.2970070286650897,94340.922387086,100.0,97.6666666666667,70.0125,79.6166666666667,100.0,1.5147852897644
DOM,-0.750963449478149,8.420420890715809,1.4443592330076473,17.28778862778247,62.84956421215684,53.43092078745511,-0.2814478576183321,8.72741174344453,2.37,6.09,1.8441416893733,36.8666666666667,80.08,12.0,31.015727342015044,15.75951497800203,83.1166049570949,2.64443157041543,63.24172079013301,6.0,6.0,0.023165073245763848,-0.17101360857486692,60.0654313134599,-8.27885898358403,15310.8728920948,86.6,70.3333333333333,67.6125,40.216666666666704,60.0,0.23713499307632396
DZA,-0.666826963424683,16.363889630508,1.4345147790076602,15.3835504390686,37.1401326592768,52.14134184674341,-0.5736432075500492,0.0,0.0,0.65,2.48072344826872,49.891666666666694,71.02653916182885,11.0,3.94875378317932,2.69326223080799,67.8556099908352,11.793460152646201,64.0889993553125,5.0,6.0,-1.35530030727386,-0.798027575016022,52.8041887035021,-3.7386106844793994,17847.5496228268,80.0,25.4333333333333,71.70625,51.59166666666669,40.0,-1.08850860595703
ECU,-0.5040865540504461,3.59590631182689,0.710670153475676,16.06278108845,48.1102384818137,37.3487543459155,-0.47050634026527394,4.2819275948642295,0.049999999999999996,7.28,4.06086350732431,60.7166666666667,76.89273786105271,12.0,8.56533619343426,19.7260713492285,67.2104584622527,18.4744759745325,49.0311594076127,6.0,6.0,-0.8711333870887761,-0.5409496426582341,61.3211703446141,-8.42000920713315,14801.995274123099,100.0,89.8666666666666,82.9375,53.2,45.0,-0.014699864201247501
EGY,-0.810433626174927,6.531205680433794,1.409438538796913,12.675526736420974,75.5677431529521,56.77049011601991,-0.4461716115474699,2.55490106145901,2.95,3.99,7.12895360965142,69.7083333333333,63.833,12.0,32.3679868172121,18.7196353299552,60.26805856012239,3.20988469246406,59.9265428252545,6.0,6.0,-0.571031153202057,-0.317483067512512,52.0271088645451,3.4333318157136885,15146.7716897424,100.0,77.9333333333333,76.5875,67.1916666666667,60.0,-1.48189222812653
ERI,-1.34057831764221,23.062945744067918,1.210780729901388,24.98101077005151,104.40722272008526,38.606430252962966,-1.64321792125702,4.714732355336288,0.0,0.65,6.9300337611081915,6.303681087682211,68.27318023768517,11.0,14.674679985918901,9.70284705965321,4.757146370232279,94.29070768025309,56.3971178803438,5.0,6.0,-2.15805459022522,-1.49006807804108,46.15462267998906,-4.554294290040604,1640.8985086145676,16.6,28.310202878542697,45.08125,6.680112217868749,15.0,-2.06312227249146
ESP,0.7118019461631769,2.85122667258747,-0.022659954029751336,14.8997027768079,28.5825771512151,44.8480803902112,0.8539285659790041,7.76842135531122,1.7199999999999998,5.800000000000001,14.1649411078293,69.425,78.708,12.0,56.2785469292886,39.283750121316,83.3642790329558,3.91611466098499,72.5162147717,6.0,6.0,0.7554491162300109,0.8609644770622249,68.3951846151394,-10.952050980206797,55674.33334600619,100.0,91.2333333333333,73.19375,75.2416666666667,100.0,1.00401437282562
EST,1.5808205604553203,1.64284699281484,1.0640246406245002,27.29026149426,30.5531116851142,47.5620039682539,1.2990067005157502,20.6216264338951,9.59,7.670000000000001,17.3589061805736,70.2916666666667,81.853,13.0,54.3315956943608,28.689687111059705,92.2050441555047,2.11799274761078,90.8674878469091,6.0,7.0,1.52953481674194,1.3350881338119498,63.9507885502749,-2.103316783356109,37177.9165300155,100.0,91.8333333333333,70.60625,70.2916666666667,100.0,1.16718208789825
